"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Interactive word walls: More than just reading the writing on the walls","https://scispace.com/paper/interactive-word-walls-more-than-just-reading-the-writing-on-37aeljc5r9","2009","Journal Article","Journal of Adolescent & Adult Literacy","Janis M. Harmon
Karen D. Wood
Wanda B. Hedrick
Jean Vintinner
Terri Willeford","10.1598/JAAL.52.5.4","https://www.academia.edu/download/43834712/Interactive_Word_Walls_More_Than_Just_Re20160317-8532-1mhvfzz.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Study examines middle‑school word‑wall intervention, using group interviews and six‑week observations; no single‑child longitudinal tracking, spurt analysis, model comparison, or individual‑difference emphasis.","This article reports on a study and subsequent vocabulary instructional framework involving middle school students' knowledge of word walls and the efficacy of this instructional tool for improving vocabulary knowledge at these grade levels. We investigated middle school students' perspectives and understanding of word walls by conducting individual interviews with 44 seventh-grade students in a suburban middle school. Then we developed an interactive instructional framework to accompany the word wall, which combined collaborative learning and student choice with research-based vocabulary practices. Working in groups, students made contextual connections with the words using colors and symbols and then presented their representations to the class. After the six-week intervention, our observations, along with the post-interviews with the students, revealed that the interactive word wall instructional framework is an engaging and valuable means of learning and retaining vocabulary and concepts for middle school students.

تنقل هذه المقالة خبرا عن دراسة ثم إطار تعليم المفردات الذي تشمل فيه معرفة طلاب المدرسة الاعدادية ببرنامج اسمه حوائط الكلام وفعالية هذه الأداة التعليمية في تحسين معرفة المفردات في هذه المراحل. لقد استقصينا وجهات نظر طلاب المدرسة الإعدادية ومعرفتهم بحوائط الكلام من خلال إجراء مقابلات انفرادية مع 44 طالبا في الصف السابع من مدرسة إعدادية واقعة في ضاحية ما ثمة طورنا إطارا تعليميا تفاعليا ليصاحب حائط الكلام الذي جمع التعلم التعاوني واختيار الطالب مع ممارسات تعليم المفردات المبنية على الأبحاث. جعل الطلاب روابط سياقية عندما كانوا يعملون في مجموعات بالكلمات مستخدمين ألوان ورموز ومن ثم قدموا صورهم إلى الصف. وبعد ستة أسابيع من التدخل تبين ملاحظاتنا والمقابلات مع الطلاب التي أجريت بعد التجربة أن الإطار التعليمي لحائط الكلام التفاعلي هو وسيلة شيقة وقيمة لتعلم المفردات وحفظها ومفاهيمها لطلاب المدرسة الإعدادية.

本文报告一项字汇教学的研究及从中发展出来的教学框架。是项研究考查初中学生对字汇墙的认识，及使用字汇墙这教学方法在改善初中各年级学生字汇认识方面的效能。我们在一所市郊的初中学校里，以44名七年级学生为个别访谈对象，调查他们对字汇墙的看法与理解。我们其后发展出一个使用字汇墙的互动式教学框架，该框架结合了协作式学习、学生选择，和基于研究的字汇教学实践。在分组学习中，学生利用颜色与符号建构出字汇之间的语境联系，并向全班说明他們这些颜色与符号所代表的联系。经过六星期的干预，我们的观察及与学生事后访谈的结果，均显示这个互动式的字汇墙教学框架，对于初中学生在字汇和概念的习得来说，是一个投入学习的方法，也是一个很值得采用的学习方法。

Cet article rend compte d'une etude et de la structure d'enseignement du vocabulaire qui en resulte concernant la connaissance du mot murs par des eleves de college, et de l'efficacite de cet outil pedagogique pour ameliorer la connaissance du vocabulaire a ce niveau scolaire. Nous avons examine les facons de voir et la comprehension du mot murs en effectuant des entretiens individuels avec 44 eleves de septieme annee (classe de 6eme) dans un college de banlieue. Nous avons developpe ensuite une structure pedagogique interactive pour accompagner le mot mur qui combinait apprentissage collaboratif et choix de l'eleve avec des pratiques de vocabulaire basees sur la recherche. Travaillant en groupe, les eleves ont fait des liens contextuels avec des mots faisant appel a des couleurs et a des symboles et ont presente leurs representations a la classe. A l'issue d'une intervention de six semaines, nos observations, ainsi que les entretiens apres-coup avec des eleves, ont montre que le dispositif pedagogique interactif du mot mur est un moyen impliquant et valorisant pour apprendre et retenir du vocabulaire et des concepts avec des enfants de college.

В статье идет речь об исследовании, посвященном эффективности “стены слов”, и о разработанной на основе этого исследования базовой схеме для расширения словарного запаса учащихся среднего школьного возраста. В пригороде (район проживания среднего класса – прим. пер.) были опрошены 44 семиклассника – об их отношении к “стене слов” и понимании принципов ее действия. Интерактивная базовая схема сочетает в себе “стену слов”, совместное обучение, свободный выбор учащимися изучаемой лексики и научно-обоснованные методы расширения словарного запаса. Группы учеников устанавливали контекстуальные связи между словами, используя цвета и символы, а затем делали презентацию для всего класса. После шести недель работы в таком формате были проведены наблюдения и дополнительные интервью с учениками. Оказалось, что предлагаемая на основе “стены слов” базовая схема – занимательный и ценный инструмент накопления лексики и расширения понятийной базы для учащихся средних классов.

Este articulo trata sobre un estudio y un marco de instruccion de vocabulario subsiguiente que tiene que ver con el conocimiento de paredes de palabras de los alumnos de una escuela intermedia y la eficacia de este instrumento de instruccion para el mejoramiento del conocimiento de vocabulario a estos niveles. Investigamos las perspectivas y la comprension de las paredes de palabras de los alumnos de grados intermedios entrevistando individualmente a 44 alumnos de septimo grado en una escuela en los suburbios. Entonces desarrollamos un marco de instruccion interactivo para acompanar la pared de palabras combinando el aprendizaje cooperativo y las selecciones de los alumnos con practicas de vocabulario basadas en la investigacion. Trabajando en grupos, los alumnos hicieron conexiones contextuales con las palabras usando colores y simbolos, y luego le presentaron sus representaciones a la clase. Despues de esta intervencion que duro seis semanas, nuestras observaciones, junto con las entrevistas finales a los alumnos, revelaron que el marco de instruccion de la pared de palabras interactiva es un metodo atractivo y valioso de aprendizaje y retencion de vocabulario para alumnos de escuela intermedia.",""
"Dynamic assessment of word learning skills: Identifying language impairment in bilingual children","https://scispace.com/paper/dynamic-assessment-of-word-learning-skills-identifying-1grv41vfbb","2012","Journal Article","Language Speech and Hearing Services in Schools","Maria Kapantzoglou
M. Adelaida Restrepo
Marilyn S. Thompson","10.1044/0161-1461(2011/10-0095)","https://www.researchgate.net/profile/Maria-Restrepo-33/publication/51769781_Dynamic_Assessment_of_Word_Learning_Skills_Identifying_Language_Impairment_in_Bilingual_Children/links/0046353ac88ec6874c000000/Dynamic-Assessment-of-Word-Learning-Skills-Identifying-Language-Impairment-in-Bilingual-Children.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Study uses dynamic assessment to differentiate language impairment from limited exposure in bilingual children; does not provide fine‑grained longitudinal word‑learning trajectories, spurt analysis, model comparisons, or detailed individual‑difference examinations.","Purpose Bilingual children are often diagnosed with language impairment, although they may simply have fewer opportunities to learn English than English-speaking monolingual children. This study ex...",""
"Shared understanding and idiosyncratic expression in early vocabularies","https://scispace.com/paper/shared-understanding-and-idiosyncratic-expression-in-early-59rv8et7p8","2014","Journal Article","Developmental Science","Julien Mayor
Kim Plunkett","10.1111/DESC.12130","https://scispace.com/pdf/shared-understanding-and-idiosyncratic-expression-in-early-59rv8et7p8.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses large‑scale cross‑sectional CDI data to assess shared vs idiosyncratic vocabularies; does not track single‑child trajectories, spurt dynamics, or model comparisons, but does discuss variability across children.","To what extent do toddlers have shared vocabularies? We examined CDI data collected from 14,607 infants and toddlers in five countries and measured the amount of variability between individual lexicons during development for both comprehension and production. Early lexicons are highly overlapping. However, beyond 100 words, toddlers share more words with other toddlers in comprehension than in production, even when matched for lexicon sizes. This finding points to a structural difference in early comprehension and production: Toddlers are generalists in comprehension but develop a unique, expressive voice. Variability in production decreases after two years of age, suggesting convergence to a common expressive core vocabulary. We discuss potential exogenous and endogenous contributions to the inverted U-shaped development observed in young children's expressive lexical variability.",""
"Teaching young nonverbal children with autism useful speech: A pilot study of the Denver model and PROMPT interventions","https://scispace.com/paper/teaching-young-nonverbal-children-with-autism-useful-speech-31oxiisc95","2006","Journal Article","Journal of Autism and Developmental Disorders","Sally J. Rogers
Deborah Hayden
Susan Hepburn
Renee Charlifue-Smith
Terry Hall
Athena Hayes","10.1007/S10803-006-0142-X","https://escholarship.org/content/qt3xf7w6b8/qt3xf7w6b8.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Study reports 12 weeks of therapy outcomes, no fine‑grained weekly/daily word counts, no spurt analysis, no model comparison, and only brief group‑level responder description.","This single subject design study examined two models of intervention: Denver Model (which merges behavioral, developmental, and relationship-oriented intervention), and PROMPT (a neuro-developmental approach for speech production disorders) Ten young, nonverbal children with autism were matched in pairs and randomized to treatment They received 12 1-h weekly sessions of therapy and daily 1-h home intervention delivered by parents Fidelity criteria were maintained throughout Eight of the ten children used five or more novel, functional words spontaneously and spoke multiple times per hour by the conclusion of treatment There were no differences in acquired language skills by intervention group Initial characteristics of the best responders were mild to moderate symptoms of autism, better motor imitation skills, and emerging joint attention skills",""
"Toddlers' verb lexicon diversity and grammatical outcomes","https://scispace.com/paper/toddlers-verb-lexicon-diversity-and-grammatical-outcomes-2rh1ewcbdc","2016","Journal Article","Language Speech and Hearing Services in Schools","Pamela A. Hadley
Matthew Rispoli
Ning Hsu","10.1044/2015_LSHSS-15-0018","https://www.researchgate.net/profile/Pamela-Hadley/publication/291814124_Toddlers%27_Verb_Lexicon_Diversity_and_Grammatical_Outcomes/links/5a0df4930f7e9b7d4dba5641/Toddlers-Verb-Lexicon-Diversity-and-Grammatical-Outcomes.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses verb lexicon diversity to predict later grammar; lacks fine‑grained individual trajectories, spurt analysis, model comparison, or emphasis on between‑child variability.","Purpose The goals of this study were to quantify longitudinal expectations for verb lexicon growth and to determine whether verb lexicon measures were better predictors of later grammatical outcome...",""
"Sometimes larger, sometimes smaller: Measuring vocabulary in monolingual and bilingual infants and toddlers","https://scispace.com/paper/sometimes-larger-sometimes-smaller-measuring-vocabulary-in-34a4abyy2t","2023","Journal Article","First language","Krista Byers-Heinlein
Ana Maria Gonzalez-Barrero
Esther Schott
H. Killam","10.1177/01427237231204167","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses parent‑report inventories to compare monolingual vs bilingual group averages; no fine‑grained longitudinal data or spurt modeling. Discusses group‑level differences, with limited mention of variability across children.","Vocabulary size is a crucial early indicator of language development, for both monolingual and bilingual children. Assessing vocabulary in bilingual children is complex because they learn words in two languages, and there remains significant controversy about how to best measure their vocabulary size, especially in relation to monolinguals. This study compared monolingual vocabulary with different metrics of bilingual vocabulary, including combining vocabulary across languages to count either the number of words or the number of concepts lexicalized and assessing vocabulary in a single language. Data were collected from parents of 743 infants and toddlers aged 8–33 months learning French and/or English, using the MacArthur-Bates Communicative Development Inventories. The results showed that the nature and magnitude of monolingual–bilingual differences depended on how bilinguals’ vocabulary was measured. Compared with monolinguals, bilinguals had larger expressive and receptive word vocabularies, similarly sized receptive concept vocabularies and smaller expressive concept vocabularies. Bilinguals’ single-language vocabularies were smaller than monolinguals’ vocabularies. The study highlights the need to better understand the role of translation equivalents in bilingual vocabulary development and the potential developmental differences in receptive and expressive vocabularies.",""
"La emergencia del lenguaje y los sistemas dinámicos","https://scispace.com/paper/la-emergencia-del-lenguaje-y-los-sistemas-dinamicos-4nlvivtx6p","2007","","","Jaime Castro Martínez
Rita Flórez Romero","","https://scispace.com/pdf/la-emergencia-del-lenguaje-y-los-sistemas-dinamicos-4nlvivtx6p.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses the vocabulary explosion phenomenon and notes delayed onset in some children, but provides no fine‑grained individual trajectories, model comparisons, or detailed variability analysis.","El proposito de este articulo es exponer, a manera de introduccion, una interpretacion de la emergencia del lenguaje vista desde la propuesta/teoria de los sistemas dinamicos. Para alcanzar este objetivo, el escrito se organiza en cuatro secciones. La primera, desarrolla una sintesis de tres de las principales teorias que han explicado la adquisicion del lenguaje y que van desde perspectivas de corte biologicista, pasando por interpretaciones basadas en teorias sobre el aprendizaje humano, hasta detenerse en las teorias emergentistas. La segunda parte desarrolla una vision panoramica de como se veria la adquisicion inicial del lenguaje desde las teorias emergentistas. La tercera seccion presenta una explicacion de la emergencia del lenguaje a partir de las principales caracteristicas de los sistemas dinamicos: autoorganizacion, equilibrio, complejidad, fases transicionales, sensibilidad, estabilidad, variabilidad y no linealidad. Por ultimo, se presentan unas conclusiones que senalan la complejidad que se enfrenta al tratar de comprender y explicar este tema.",""
"First words in the second year: Continuity, stability, and models of concurrent and predictive correspondence in vocabulary and verbal responsiveness across age and …","https://scispace.com/paper/OSJKVGTYe1IJ","","","","MH Bornstein
CS Tamis-LeMonda","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses longitudinal observations of first‑word use across the second year, providing individual trajectories but without daily granularity or explicit spurt modeling; mentions variability among children but lacks step‑function vs gradual‑acceleration comparisons.","",""
"The differentiation of early word meanings from global to specific categories: Towards a verification of the “semantic pluripotency hypothesis”","https://scispace.com/paper/the-differentiation-of-early-word-meanings-from-global-to-1m0m4i77","2022","Journal Article","","Hiromichi Hagihara","10.1080/10489223.2022.2091441","https://scispace.com/pdf/the-differentiation-of-early-word-meanings-from-global-to-1m0m4i77.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses semantic differentiation timing to discuss vocabulary spurt broadly, but lacks fine‑grained single‑child longitudinal data, model comparisons, or detailed individual variability analysis.","",""
"A Statistical Model of Developmental Changes in Early Word Learning","https://scispace.com/paper/a-statistical-model-of-developmental-changes-in-early-word-kcvs5s313p","2005","","","Weixia Huang
Chen Yu","","https://scispace.com/pdf/a-statistical-model-of-developmental-changes-in-early-word-kcvs5s313p.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses a computational model to simulate word‑to‑world mapping; no empirical longitudinal data, no spurt analysis, no model comparison, and no focus on individual child variability.","A Statistical Model of Developmental Changes in Early Word Learning Chen Yu (chenyu@indiana.edu) Weixia Huang (whuang@xeroxlabs.com) Department of Psychology and Program in Cognitive Science Indiana University Bloomington, IN 47405 USA Abstract Young language learners are able to map a word onto its ref- erent from an infinite number of possible word-to-world map- pings at early stage and further this learning ability turns to be much more effective at the later stage. What mechanisms underlie behavioral changes during word learning? This pa- per presents a developmental model of statistical associations, suggesting that as far as human minds are equipped with gen- eral associative learning mechanisms, ambiguity in the word- learning situation can be significantly reduced by recruiting cu- mulative lexical knowledge in statistical computations. Conse- quently, this leads to increasingly fast subsequent learning and abrupt behavioral changes, such as the vocabulary spurt and fast mapping. We provide a formal account of this argument by developing a computational model fed with the data col- lected from a series of picture-book reading sessions to sim- ulate word acquisition in natural contexts. The results show that previously learned lexical knowledge can not only nar- row the search space but also bootstrap the subsequent learn- ing process, which greatly improves learning results without the change of the underlying learning mechanism. Hence, this work suggests that using lexical knowledge accumulated in subsequent statistical learning is a scaffold for vocabulary growth in early language acquisition. 1. Introduction From scratch, young children need to solve many complex learning problems in early word acquisition, such as speech segmentation to discover word units, conceptual learning to identify the meanings (prelinguisitic concepts) of words, and then word-to-world mapping to associate words with mean- ings. Gleitman, Cassidy, Nappa, Papafragou, and Trueswell (2005) argued that among these tasks, a considerable part of the bottleneck for young language learners resides in the tools for solving the word-to-world mapping problem – how to map a phonological form to a conceptual representation. A com- mon conjecture is that children map sounds to meanings by seeing an object while hearing an auditory word-form. The most popular mechanism of this word learning process is as- sociationism. Richards and Goldfarb (1986) proposed that children come to know the meaning of a word through re- peatedly associating the verbal label with their experience at the time that the label is used. Smith (2000) argued that word learning is initially a process in which children’s attention is captured by objects or actions that are the most salient in their environment, and then they associate it with some acoustic pattern spoken by an adult. However, the associative approach has been criticized on the grounds that it does not provide a clear explanation about how infants map a word to a potential infinity of referents when the word is heard, which is termed reference uncer- tainty by Quine (1960). Quine presented the following puz- zle to theorists of lexical learning: Imagine that you are a stranger in a strange land with no knowledge of the language or customs. A native says ”Gavagai” while pointing at a rab- Xerox Corp. 800 Philips Road Webster, NY 14580 USA bit in the distance. How can you determine the intended ref- erent? Quine offered this puzzle as an example of the inde- terminacy of translation. Given any word-event pairing, there are, in fact, an infinite number of possible intended meanings – ranging from the rabbit as a whole, to its color, fur, parts, or activity. One explanation termed “cross-situational learn- ing” has been proposed by many theorists, such as Pinker (1989) and Gleitman (1990). The idea is that when a child hears a word, she can hypothesize all the potential meanings for that word from the non-linguistic context of the utterance containing that word. Upon hearing that word in several dif- ferent utterances, each of which is in a different context, she can intersect the corresponding sets to find those meanings which are consistent across the different occurrences of that word. Presumably, hearing words in enough different situa- tions would enable the child to rule out all incorrect hypothe- ses and uniquely determine word meanings. In light of this and with recent empirical evidence demonstrating that chil- dren and even infants, possess powerful statistical learning capacities (Saffran, Newport, & Aslin, 1996), Yu and Bal- lard (2004a) (see also Yu, Ballard, & Aslin, in press) devel- oped a computational model of how young language learners perform statistical computations on cross-situational observa- tions, which is reviewed in Section 3. Based on our previous work, this paper attempts to apply the statistical learning mechanism to interpret developmen- tal changes in word learning. Specifically, we investigate whether the associative learning mechanism can account for discontinuities in behaviors during the second year of life, such as the vocabulary spurt and fast mapping (see Section 2). These phenomena has attracted much attention in the field of cognitive development since they are difficult to ex- plain in terms of simple and transparent causes, and pose theoretical challenges that require sophisticated and highly- constrained learning principles. Nonetheless, complementary studies in connectionist modeling (e.g. Elman et al., 1996; see a good review in Regier, 2003) suggest that abrupt internal changes may not be needed to produce discontinuous external changes in behaviors. These works show that some factors, such as limited memory at the starting point of learning (El- man et al., 1996), nonlinearity of neural networks (Plunkett, Sinha, Miller, & Strandsby, 1992), and gradual emergence of attention to some aspects of the world (Regier et al., 2001), may contribute to nonlinear behaviors of human learning. In light of this, the present paper suggests another possible ex- planation of discontinuous behaviors in early word learning – the performance of the same learning mechanism can signif- icantly improve by storing lexical knowledge previously ex- posed and then recruiting it in subsequent learning. This idea may seem obvious and it is certainly consistent with many formal theories of learning. However, the main contribution of this paper is to propose and implement such a learning",""
"A parent-directed language intervention for children of low socioeconomic status: A randomized controlled pilot study","https://scispace.com/paper/a-parent-directed-language-intervention-for-children-of-low-2z0a3h5lvm","2016","Journal Article","Journal of Child Language","Dana L. Suskind
Kristin R. Leffel
Eileen Graf
Marc W. Hernandez
Elizabeth A. Gunderson
Shannon G. Sapolich
Elizabeth Suskind
Lindsey Jeanne Leininger
Susan Goldin-Meadow
Susan C. Levine","10.1017/S0305000915000033","https://pmc.ncbi.nlm.nih.gov/articles/PMC10835758/pdf/nihms-1959427.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on parent‑directed intervention effects; lacks fine‑grained individual vocab trajectories, spurt analysis, model comparison, or variability discussion.","We designed a parent-directed home-visiting intervention targeting socioeconomic status (SES) disparities in children's early language environments. A randomized controlled trial was used to evaluate whether the intervention improved parents' knowledge of child language development and increased the amount and diversity of parent talk. Twenty-three mother-child dyads (12 experimental, 11 control, aged 1;5-3;0) participated in eight weekly hour-long home-visits. In the experimental group, but not the control group, parent knowledge of language development increased significantly one week and four months after the intervention. In lab-based observations, parent word types and tokens and child word types increased significantly one week, but not four months, post-intervention. In home-based observations, adult word tokens, conversational turn counts, and child vocalization counts increased significantly during the intervention, but not post-intervention. The results demonstrate the malleability of child-directed language behaviors and knowledge of child language development among low-SES parents.",""
"Distribution of different types of expressive lexicon in 18–24-month-old Sorani-Kurdish-speaking children","https://scispace.com/paper/distribution-of-different-types-of-expressive-lexicon-in-18-1ifgq6ebeq","2016","","","serve zarei
Talieh Zarifian
Hosaine Rahmani
Samaneh Hoseinzadeh","10.30476/JRSR.2016.41103","https://jrsr.sums.ac.ir/article_41103_59ef59663730479c29adfcf1c1b42215.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses weekly group counts for 16 children; no single‑child trajectories, no spurt modeling, no comparison of step vs gradual models, and does not examine individual variability.","Background: In the age of 18–19 months, a child’s lexicon increases by acquisition of five words per week Linguists consider this a period of vocabulary spurt In the early stages of language acquisition, the diversity of vocabulary also increases in addition to an increase in the number of words The goal of the present study was to examine the distribution of different types of expressive words in 18–24-month-old Sorani-Kurdish-speaking children Methods: The present research was conducted in a longitudinal form (for three months) on 16 Kurdish infants of Bukan )four girls and four boys of 18 months in age, and four girls and four boys of 21 months) Normal children were selected, based on their health and demographic records The data collection materials included a weekly vocabulary recording sheet, a vocabulary list, and a demographic questionnaire All the data were analyzed using SPSS version 22 software, with the significance level set at 0  05 Since the data were normally distributed, independent samples were subjected to T-tests and repeated measures ANOVA were used to compare the vocabulary distribution (nouns, adjectives, verbs, and adverbs) in gender and age groups Results: There was no significant difference between genders in the number and type of words (p>005) In both groups, with increasing age, the number and variation of the words increased (p<005) The most frequently expressed words were nouns, adjectives, verbs and adverbs Among the expressed nouns, the most common ones were food categories (1951%) Of the expressed adjectives, the most common ones related to condition Among the expressed verbs, the most common ones were imperatives (80%) and positives (90%) Among the expressed adverbs, the most common ones were adverbs of place (90%) Conclusion: It seems from the findings that the distribution and diversity of vocabulary categories follow a pattern similar to other languages",""
"Word Learning in the Developing Brain: ERP Dynamics of Learning Word-Object Associations","https://scispace.com/paper/word-learning-in-the-developing-brain-erp-dynamics-of-1ym4iir9y6","2016","Dissertation","","Kristina Borgström","","https://scispace.com/pdf/word-learning-in-the-developing-brain-erp-dynamics-of-1ym4iir9y6.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses spurt theories and mentions variability across infants, but lacks fine‑grained single‑child trajectories, model comparisons, and detailed individual‑difference analyses.","This dissertation investigated electrophysiological measures of individual differences in toddlers’ ability to learn novel object labels and process familiar object words and their referents. The studies measured both visual and auditory event-related potentials (ERPs) in response to pictures of objects and words in a longitudinal sample of 20- to 24-month-olds, an age of dynamic vocabulary development. These ERP measures were related to the children’s productive vocabulary size as well as behavioral measures of word comprehension and object recognition.Study I aimed to test children’s ability to map familiar words to versions of their referents displaying reduced visual information (only overall shape or isolated parts), and whether this ability correlated with vocabulary size. Children with larger vocabularies showed a stronger N400 incongruity effect in response to words paired with correct vs. incorrect shape referents specifically, and the N400 effect in the shape condition also correlated with the children’s ability to overtly identify objects from their overall shape in a behavioral test. These results are discussed in relation to previous research demonstrating the emergence of a shape bias in children’s Word extension, as well as improvements in object shape recognition, during the second year of life.Study II investigated individual differences in novel word-object mapping andchanges with age in this ability. The overall sample showed ERP evidence of novel word learning (an N400 semantic incongruity effect) after five consistent word-object pairings at 24 months but not at 20 months. Children with large vocabularies demonstrated the same linear attenuation of N400 amplitude during novel word repetition as is commonly seen in adults, while children with smaller vocabularies did not show such attenuation until the end of the learning phase.Study III focused on the 20 month data set and explored how visual ERPs weremodulated as object-word pairs were presented repeatedly, and how these measures of visual object processing related to successful fast mapping of the novel words to the objects. A larger attenuation of the Nc component (associated with attention) predicted successful word learning, measured as a larger N400 incongruity effect to the novel words after training. Furthermore, better initial recognition of familiar objects correlated with a stronger N400 effect to the words for those objects. The results present novel evidence for a link between efficient visual processing of objects and word learning ability.Taken together, these findings demonstrate that the rapid vocabulary growth and striking individual differences in productive vocabulary development seen during children’s second year are linked to the dynamics of specific brain mechanisms involved in semantic processing of words and their referents.",""
"Picking up speed in understanding: Speech processing efficiency and vocabulary growth across the 2nd year.","https://scispace.com/paper/picking-up-speed-in-understanding-speech-processing-3lw5wmsqoz","2006","Journal Article","Developmental Psychology","Anne Fernald
Amy Perfors
Virginia A. Marchman","10.1037/0012-1649.42.1.98","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses four quarterly assessments of 59 children to link speech processing speed with overall vocabulary growth; does not provide fine‑grained individual trajectories, spurt modeling, or comparative step‑function analyses.","To explore how online speech processing efficiency relates to vocabulary growth in the 2nd year, the authors longitudinally observed 59 English-learning children at 15, 18, 21, and 25 months as they looked at pictures while listening to speech naming one of the pictures. The time course of eye movements in response to speech revealed significant increases in the efficiency of comprehension over this period. Further, speed and accuracy in spoken word recognition at 25 months were correlated with measures of lexical and grammatical development from 12 to 25 months. Analyses of growth curves showed that children who were faster and more accurate in online comprehension at 25 months were those who showed faster and more accelerated growth in expressive vocabulary across the 2nd year.",""
"A curvilinear trend in naming errors as a function of early vocabulary growth","https://scispace.com/paper/a-curvilinear-trend-in-naming-errors-as-a-function-of-early-44x73z00dn","1997","Journal Article","Cognitive Psychology","Lisa Gershkoff-Stowe
Linda B. Smith","10.1006/COGP.1997.0664","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses longitudinal data from several children to examine curvilinear naming errors; discusses rapid growth phases but does not isolate single‑child trajectories or directly compare step‑function and gradual models; mentions variability across participants.","",""
"FAST-TRACK REPORT Does input influence uptake? Links between maternal talk, processing speed and vocabulary size in Spanish-learning children","https://scispace.com/paper/fast-track-report-does-input-influence-uptake-links-between-3ujfvic800","2008","","","Nereyda Hurtado
Virginia A. Marchman
Anne Fernald","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Shows variability in vocab outcomes tied to caregiver input, but lacks fine‑grained longitudinal tracking, spurt investigation, or model comparisons.","It is well established that variation in caregivers’ speech is associated with language outcomes, yet little is known about the learning principles that mediate these effects. This longitudinal study ( n = 27) explores whether Spanish-learning children’s early experiences with language predict efficiency in real-time comprehension and vocabulary learning. Measures of mothers’ speech at 18 months were examined in relation to children’s speech processing efficiency and reported vocabulary at 18 and 24 months. Children of mothers who provided more input at 18 months knew more words and were faster in word recognition at 24 months. Moreover, multiple regression analyses indicated that the influences of caregiver speech on speed of word recognition and vocabulary were largely overlapping. This study provides the first evidence that input shapes children’s lexical processing efficiency and that vocabulary growth and increasing facility in spoken word comprehension work together to support the uptake of the information that rich input affords the young language learner.",""
"Spoken vocabulary growth and the segmental restructuring of lexical representations: Precursors to phonemic awareness and early reading ability","https://scispace.com/paper/spoken-vocabulary-growth-and-the-segmental-restructuring-of-14dqxrwdoj","1998","Book Chapter","","Jamie L. Metsala
Amanda C. Walley","10.4324/9781410602718-9","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** The paper describes synthesis of a cross‑linked polypentapeptide for artificial bone/vascular applications, with no connection to child vocabulary development or related analyses.","An insoluble cross-linked polypentapeptide is totally synthesized by preparing two modified linear polypentapeptides patterned on the polypentapeptide from the pentapeptide (Val1-Pro2-Gly3-Val4-Gly5) one of the repeating peptide sequences contained in tropoelastin, the precursor protein of the core of the elastic fiber of the vascular wall, and by cross-linking the modified polypentapeptides. One of the intermediate polypentapeptides is modified by replacing a portion of at least one of the amino acid residues with the residue of an amino acid having more than one amino function and the other is modified by replacing a portion of at least one of the amino acid residues with the residue of an amino acid having more than one carboxyl function, to provide free amino groups on the one intermediate and free carboxyl groups on the other for interreaction in the presence of a suitable cross-linking agent. The resulting cross-linked insoluble polypentapeptide is elastomeric in nature and capable of calcification by withdrawing calcium ions from a serum medium, thus making it useful as a calcifiable matrix for the formation of an artificial bone structure. The calcifiable material can be treated to make it useful in artificial vascular wall formation.",""
