"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Cognition in Invertebrates","https://scispace.com/paper/cognition-in-invertebrates-3hkkv067yr","2007","Book Chapter","Evolution of Nervous Systems","Randolf Menzel
Björn Brembs
Martin Giurfa","10.1016/B0-12-370878-8/00183-X","https://scispace.com/pdf/cognition-in-invertebrates-3hkkv067yr.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on transitive inference in bees, lacking same/different rule learning, individual trial data, transfer tests, or detailed methodological descriptions relevant to the listed criteria.","Cognition is an integrating process that utilizes phylogenetic and individual memory, creates an internal representation of the world and a basis for expecting the future of the animal’s own actions within the experienced environment. It thus allows the animal to decide between different options in reference to the expected outcome of its potential actions. All these processes occur as intrinsic properties of the nervous system and provide an implicit form of knowledge for controlling behavior. This article shows that such processes must be assumed to also exist in invertebrates with proper nervous systems (albeit over a large range of levels of complexity) to account for their behavior. We first consider forms of behavior that are dominated by innate components, and raise the questions of how innate and learned behavior are related and whether innate behavior involves cognitive components. Then we focus on experience-dependent forms of behavior and follow in the order of ascending complexity: from elemental forms of associative learning to rule learning and observatory learning in navigation and communication. We discuss both aspects of memory, as a storing device and in the form of working memory, the implicit form of representation which may provide the substrate for neural operations underlying decision making in relation to the expected outcome of the animal’s actions.",""
"Learning of Abstract Concepts and Rules by the Honeybee","https://scispace.com/paper/learning-of-abstract-concepts-and-rules-by-the-honeybee-4m27zjfo7r","2006","Journal Article","International Journal of Comparative Psychology","Shaowu Zhang","","https://scispace.com/pdf/learning-of-abstract-concepts-and-rules-by-the-honeybee-4m27zjfo7r.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Shows bees learning order and applying it to novel patterns, but lacks same/different tasks, individual trial data, Giurfa citations, and multi‑concept testing; provides limited apparatus description.","Despite the tiny brain of the honeybee, some remarkable higher cognitive functions have emerged from this assembly of about one million neurons. Work on the honeybee over the past decade is be- ginning to suggest that insects may not be the simple, reflexive creatures that they were once believed to be. Bees display perceptual and ""cognitive"" capacities that are surprisingly rich, complex and flexible. This article reviews the recent progress on the honeybee's ability to learn and use abstract rules and concepts, to categorize visual objects in various ways, and to memorize task-specific infor- mation while navigating through their environment. This review is not intended to be exhaustive. Rather, it highlights important advances in our understanding of the processes underlying the bee's remarkable behaviors. The worker honeybee possesses a tiny brain that occupies a volume of about one cubic millimeter, weighs about one milligram and contains not more than a million neurons. Nevertheless, this creature, by virtue of its lifestyle, is a spectacu- larly suitable organism for studying the principles of pattern recognition and navi- gation, as well as of learning in a more general sense (von Frisch, 1971, 1993; Menzel, 1990). Gathering nectar and pollen is the raison d'etre of a forager's exis- tence. Since the species of flowers that are in bloom, say, this week are likely to be replaced by a different species at a different location next week, the bee needs, and has indeed evolved, an impressive ability to learn colors, odors, shapes and routes quickly and accurately (Chittka, Vorobyev, Shmida, & Menzel 1993; Lehrer, Hor- ridge, Zhang, & Gadagkar, 1995; Vorobyev & Menzel, 1999; Wehner, 1981). A bee can learn a new odor in just a few visits, a new color in about half an hour (af- ter it has made about five visits to collect a food reward), a new pattern in about half a day (after 20-30 rewarded visits), and a new route to a food source in about 3-4 visits (provided the route is not through a complex labyrinth). The underlying navigational skills that make this learning possible require extensive, perceptual, information processing, and storage mechanisms which, in turn, allow bees to dis- play perceptual and ""cognitive"" abilities that are surprisingly rich, complex and flexible (Collett & Collett, 2002; Giurfa, 2003; Menzel & Muller, 1996; Srinivasan & Zhang, 1998, Zhang & Srinivasan, 2004a, 2004b). The present article reviews recent studies that have challenged the percep- tual capacities of honeybees by asking if bees can, for instance, learn abstract rules by which to navigate mazes, learn and generalize abstract concepts, categorize complex visual objects, or acquire and memorize task-specific information when faced with a complex problem. This review discusses some key examples of recent",""
"Scholarly Program Notes for Selected Percussion Repertoire","https://scispace.com/paper/scholarly-program-notes-for-selected-percussion-repertoire-36xn0jpifx","2014","","","James Beers","","https://scispace.com/pdf/scholarly-program-notes-for-selected-percussion-repertoire-36xn0jpifx.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper focuses on percussion program notes; contains no bee research, concepts, or methodology, thus irrelevant to all criteria.",".......................................................................................................................................i",""
"Generalization Performance of Transfer Learning: Overparameterized and Underparameterized Regimes","https://scispace.com/paper/generalization-performance-of-transfer-learning-2w3257ro","2023","Journal Article","arXiv.org","Peizhong Ju
Sen Lin
Mark S. Squillante
Yitao Liang
Ness B. Shroff","10.48550/arXiv.2306.04901","https://scispace.compdf/generalization-performance-of-transfer-learning-2w3257ro.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper studies neural network transfer learning, not honeybee concept learning or related experimental methods.","Transfer learning is a useful technique for achieving improved performance and reducing training costs by leveraging the knowledge gained from source tasks and applying it to target tasks. Assessing the effectiveness of transfer learning relies on understanding the similarity between the ground truth of the source and target tasks. In real-world applications, tasks often exhibit partial similarity, where certain aspects are similar while others are different or irrelevant. To investigate the impact of partial similarity on transfer learning performance, we focus on a linear regression model with two distinct sets of features: a common part shared across tasks and a task-specific part. Our study explores various types of transfer learning, encompassing two options for parameter transfer. By establishing a theoretical characterization on the error of the learned model, we compare these transfer learning options, particularly examining how generalization performance changes with the number of features/parameters in both underparameterized and overparameterized regimes. Furthermore, we provide practical guidelines for determining the number of features in the common and task-specific parts for improved generalization performance. For example, when the total number of features in the source task's learning model is fixed, we show that it is more advantageous to allocate a greater number of redundant features to the task-specific part rather than the common part. Moreover, in specific scenarios, particularly those characterized by high noise levels and small true parameters, sacrificing certain true features in the common part in favor of employing more redundant features in the task-specific part can yield notable benefits.",""
"Interindividual variation in the use of social information during learning in honeybees","https://scispace.com/paper/interindividual-variation-in-the-use-of-social-information-32okrkmn","2022","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Catherine J. Tait
Dhruba Naug","10.1098/rspb.2021.2501","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on speed‑accuracy trade‑offs in individual vs social learning, not on abstract same/different concept learning, transfer, or related methodologies.","Slow–fast differences in cognition among individuals have been proposed to be an outcome of the speed–accuracy trade-off in decision-making. Based on the different costs associated with acquiring information via individual and social learning, we hypothesized that slow–fast cognitive differences would also be tied to the adoption of these different learning modes. Since foragers in honeybee colonies likely have both these information acquisition modes available to them, we chose to test them for interindividual differences in individual and social learning. By measuring performance on a learning task with and without a social cue and quantifying learning rate and maximum accuracy in these two tasks, our results show the existence of a speed–accuracy trade-off in both the individual and the social learning contexts. However, the trade-off is steeper during individual learning, which was slower than social learning but led to higher accuracy. Most importantly, our results also show that bees that attained high accuracy on the individual learning task had low accuracy on the social learning task and vice versa. We discuss how these two information acquisition strategies tie to slow–fast differences in cognitive phenotypes and how they might contribute to division of labour and social behaviour.",""
"One-trial learning in larval Drosophila","https://scispace.com/paper/one-trial-learning-in-larval-drosophila-vzw1x7hmqf","2019","Journal Article","Learning & Memory","Aliće Weiglein
Florian Gerstner
Florian Gerstner
Nino Mancini
Michael Schleyer
Bertram Gerber
Bertram Gerber","10.1101/LM.049106.118","https://scispace.com/pdf/one-trial-learning-in-larval-drosophila-vzw1x7hmqf.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on one‑trial associative learning in larval Drosophila, not honeybee concept learning, individual bee data, or related transfer paradigms.","Animals of many species are capable of ""small data"" learning, that is, of learning without repetition. Here we introduce larval Drosophila melanogaster as a relatively simple study case for such one-trial learning. Using odor-food associative conditioning, we first show that a sugar that is both sweet and nutritious (fructose) and sugars that are only sweet (arabinose) or only nutritious (sorbitol) all support appetitive one-trial learning. The same is the case for the optogenetic activation of a subset of dopaminergic neurons innervating the mushroom body, the memory center of the insects. In contrast, no one-trial learning is observed for an amino acid reward (aspartic acid). As regards the aversive domain, one-trial learning is demonstrated for high-concentration sodium chloride, but is not observed for a bitter tastant (quinine). Second, we provide follow-up, parametric analyses of odor-fructose learning. Specifically, we ascertain its dependency on the number and duration of training trials, the requirements for the behavioral expression of one-trial odor-fructose memory, its temporal stability, and the feasibility of one-trial differential conditioning. Our results set the stage for a neurogenetic analysis of one-trial learning and define the requirements for modeling mnemonic processes in the larva.",""
"Are Bigger Brains Better","https://scispace.com/paper/are-bigger-brains-better-3zfzffia5a","2009","Journal Article","Current Biology","Lars Chittka
Jeremy E. Niven","10.1016/J.CUB.2009.08.023","http://chittkalab.sbcs.qmul.ac.uk/2009/ChittkaNivenCurrBiol09.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on brain size versus cognition in insects; does not address honeybee relational concept learning, trial‑by‑trial data, transfer tests, or related methodologies.","",""
"493 Hyperoxia Suppress Antioxienzyme Activity in Cultured Pulmonary Arterial Endothelial Cells","https://scispace.com/paper/493-hyperoxia-suppress-antioxienzyme-activity-in-cultured-1v95kr6gkb","2010","Journal Article","Pediatric Research","R H Fu
Y H Cho
R Lien
Peng-Hong Yang
M C Chiang","10.1203/00006450-201011001-00493","https://scispace.com/pdf/493-hyperoxia-suppress-antioxienzyme-activity-in-cultured-1v95kr6gkb.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies hyperoxia effects on pulmonary endothelial cells; no honeybee learning, trial data, transfer, or related methodologies.","493 Hyperoxia Suppress Antioxienzyme Activity in Cultured Pulmonary Arterial Endothelial Cells",""
"Spontaneous relational and object similarity in wild bumblebees","https://scispace.com/paper/spontaneous-relational-and-object-similarity-in-wild-3ci1tasj","2022","Journal Article","Biology Letters","Gema Martín-Ordás","10.1098/rsbl.2022.0253","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Shows spontaneous relational similarity in bumblebees, not honeybees; lacks individual trial data, transfer tests, Giurfa citations, multi‑concept or Y‑maze methods.","Being able to abstract relations of similarity is considered one of the hallmarks of human cognition. While previous research has shown that other animals (e.g. primates) can attend to relational similarity, they struggle to focus on object similarity. This is in contrast with humans. And it is precisely the ability to attend to objects that it is argued to make relational reasoning uniquely human. What about invertebrates? Despite earlier studies indicating that bees are capable of learning abstract relationships (e.g. ‘same’ and ‘different’), no research has investigated whether bees can spontaneously attend to relational similarity and whether they can do so when relational matches compete with object matches. To test this, a spatial matching task (with and without competing object matches) previously used with children and great apes was adapted for use with wild-caught bumblebees. When object matches were not present, bumblebees spontaneously used relational similarity. Importantly, when competing object matches were present, bumblebees still focused on relations over objects. These findings indicate that the absence of object bias is also present in invertebrates and suggest that the relational gap between humans and other animals is due to their preference for relations over objects.",""
"Individual Learning Phenotypes Drive Collective Behavior","https://scispace.com/paper/individual-learning-phenotypes-drive-collective-behavior-1dybt6xnmb","2020","Dataset","","Chelsea N. Cook
Thiago Mosqueiro
Natalie J. Lemanski
Cahit Öztürk
Jürgen Gadau
Noa Pinter‐Wollman
Brian H. Smith","10.6084/m9.figshare.9775955.v2","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on how individual learning phenotypes affect colony foraging, without addressing abstract relational rules, trial‑by‑trial data, transfer tests, or Giurfa‑style methods.","Variation in individual cognition affects how animals learn about and communicate information to others. We provide evidence that differences in how individual honey bees learn influences the collective foraging dynamics of a colony. By creating colonies of distinct learning phenotypes, we evaluated how bees make foraging choices in the field. Colonies containing individuals that learn to ignore unimportant information preferred familiar food locations; however, colonies of individuals that are unable to ignore familiar information visit novel and familiar feeders equally. Colonies with a 50/50 mix of these phenotypes prefer familiar food locations because individuals who learn the familiar location recruit nestmates by dancing more intensely. Our results reveal that cognitive variation among individuals nonlinearly shapes collective behavioral outcomes. ",""
