"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Lexical Characteristics of Expressive Vocabulary in Toddlers With Autism Spectrum Disorder","https://scispace.com/paper/lexical-characteristics-of-expressive-vocabulary-in-toddlers-2tq1kq0r6v","2014","Journal Article","Journal of Speech Language and Hearing Research","Sara T. Kover
Susan Ellis Weismer","10.1044/2014_JSLHR-L-13-0006","https://scispace.com/pdf/lexical-characteristics-of-expressive-vocabulary-in-toddlers-2tq1kq0r6v.pdf","Purpose Vocabulary is a domain of particular challenge for many children with autism spectrum disorder (ASD). Recent research has drawn attention to ways in which lexical characteristics relate to vocabulary acquisition. The current study tested the hypothesis that lexical characteristics account for variability in vocabulary size of young children with ASD, applying the extended statistical learning theory of vocabulary delay in late talkers (Stokes, Kern, & Dos Santos, 2012) to toddlers with ASD. Method Parents reported the words produced by toddlers with ASD (n = 57; age 21–37 months) or toddlers without ASD (n = 41; age 22–26 months) on the MacArthur-Bates Communicative Development Inventories. The average phonological neighborhood density, word frequency, and word length of each toddler's lexicon were calculated. These lexical characteristics served as predictors of vocabulary size. Results Findings differed for toddlers with and without ASD and according to subsamples. Word length was the most consi...","Title: Lexical Characteristics of Expressive Vocabulary in Toddlers with Autism Spectrum Disorder Authors: Sara T Kover (Corresponding Author),Susan Ellis Weismer,Waisman Center Keywords: autism, statistical learning, vocabulary, language development, production"
"Modeling the impact of phonological and semantic connectivity on early vocabulary growth","https://scispace.com/paper/modeling-the-impact-of-phonological-and-semantic-ta84yuc9v3sz","2025","Journal Article","","Judith Kalinowski
Felicia Stich
Nivedita Mani","10.31234/osf.io/k57ct_v1","https://scispace.compdf/modeling-the-impact-of-phonological-and-semantic-ta84yuc9v3sz.pdf","There is a long-standing debate on the extent to which early word learning is shaped by the child’s existing lexical knowledge relative to the child’s environment. We investigated the influence of the connectivity of words in the child’s lexicon (preferential attachment), the child’s environment (preferential acquisition), or between novel and known words (lure of associates) in the development of early phonological and semantic networks, using longitudinal data from 17-to-36-month-old Norwegian children. We compared the extent to which the different scenarios predicted individual children’s lexicalacquisition whilst also examining the joint influence of form and meaning on vocabulary growth. Our results revealed a ‘rich?get-richer’ pattern whereby semantically well-connected words in children’s existing lexicons best predicted the likelihood of a word entering the lexicon earlier. Phonological connectivity tended to impede word learning, with leveraging effects only in early development when semantic connectivity was low. Our findings imply that words are learned more easily when theyare similar to many words in meaning, but not, necessarily, in form. Furthermore, relative to previous studies examining the influence of phonological connectivity on word learning, our study highlights the importance of considering the interplay between semantics and phonology and accounting for individualdifferences in vocabulary development. ","associated with many words in the child's lexicon. I. INTRODUCTION: Thus, the three scenarios make different predictions about which words will be acquired earlier in development, which can be tested by comparing the expected against the observed patterns of vocabulary growth. I. INTRODUCTION:
 Previous research into the role of different growth scenarios in acquisition has yielded conflicting results, with studies reporting evidence in support of INT , , EXT , , or a combination of scenarios , , , , , . I. INTRODUCTION:
 Given individual differences in the words known to a child at any point in development , the discrepancies in the literature might stem from the use of longitudinal versus normative data, i.e., data on the words known to individual children as opposed to the average child at different age points. I. INTRODUCTION:
 Indeed, longitudinal and normative studies have reported different patterns of results, with INT surfacing as a strong predictor of vocabulary growth in longitudinal analyses , , , an effect which may be obscured in normative datasets , , , , , . I. INTRODUCTION:
 Although most findings suggest that multiple scenarios may jointly influence vocabulary growth, only two studies so far have explored the relative contributions of each mechanism over and above the others , . I. INTRODUCTION:
 Moreover, most studies to date have focused on either phonological , , ,  or semantic , ,  networks, thus neglecting potential interactions between different domains of connectivity. I. INTRODUCTION:
 Given children's sensitivity to both phonological and semantic features from an early age  and evidence for spreading activation across domains during lexical access , , investigating the joint effects of form and meaning on network growth in individual children will be crucial to gaining a more nuanced understanding of the mechanisms behind early vocabulary development. I. INTRODUCTION:
 In the present study, we investigated whether INT-, EXTor LoA-like growth scenarios based on phonological as well as semantic networks best predict which words individual children learn earlier in development, while controlling for psycholinguistic variables known to affect word learning such as age, word length, and word frequency. I. INTRODUCTION:
 In line with previous longitudinal studies, we expected vocabulary growth to proceed in a predominantly INT-like manner. Additionally, we examined the joint influence of phonological and semantic connectivity on acquisition to detect potential interactions. I. INTRODUCTION:
 Following previous research on network growth , , we also tested the effect of age on the role of form, meaning, and the three growth scenarios to capture any changes in children's learning strategies across development. A. Dataset:
 We used longitudinal lexical acquisition data from the Norwegian MacArthur-Bates Communicative Development Inventory, Words and Sentences (MB-CDI:WS) , archived on Wordbank . A. Dataset:
 These data contain parental reports about the words each child is able to produce at different ages and have been shown to provide valid and reliable measures of productive vocabulary knowledge . A. Dataset:
 Although production is often assumed to lag behind comprehension in acquisition , our analysis was based on production data because the CDI is restricted to productive vocabulary for our targeted age group. Children in our dataset were aged between 17 and 36 months (mean = 26.3). A. Dataset:
 We only included children who had been observed at more than five points in time, which yielded a dataset of 215 children and 1,600 observations, with an average of 7.44 observations per child."
"Individual vocabulary differences and the development of the shape bias","https://scispace.com/paper/individual-vocabulary-differences-and-the-development-of-the-2cru8ld9eh","2011","Journal Article","Cognitive Science","Lynn K. Perry
Larissa K. Samuelson","","http://csjarchive.cogsci.rpi.edu/Proceedings/2011/papers/0690/paper0690.pdf","","Title: Individual vocabulary differences and the development of the shape bias Authors: Lynn K Perry,Larissa K Samuelson"
"Why Choo-Choo Is Better Than Train: The Role of Register-Specific Words in Early Vocabulary Growth","https://scispace.com/paper/why-choo-choo-is-better-than-train-the-role-of-register-3kiw903zmo","2018","Journal Article","Cognitive Science","Mitsuhiko Ota
Nicola Davies-Jenkins
Barbora Skarabela","10.1111/COGS.12628","https://onlinelibrary.wiley.com/doi/pdf/10.1111/cogs.12628","","respect. It is not immediately clear whether the difference in the contexts of use makes onomatopoeic words more or less accessible for the infant, but it does raise the need to investigate this distinction and its impact on early word learning in future research. Discussion:
 The single-point input measure and the naturalistic longitudinal data used in this study also mean that we need to exercise the usual caution about inferring causation from correlational statistics. In particular, our design does not allow explorations of potential bidirectional or reciprocal effects between the caregiver input and vocabulary development. One can imagine various scenarios in which the linguistic input is adjusted in response to the perceived developmental level of the child. For example, parents may begin to use more diminutives when they detect that their child has reached a certain level of readiness for further lexical development. In order to fully differentiate this type of development-to-input effects from input-to-development effects, we need input measures from more than one temporal point (although the matter is far more complicated than simply comparing correlations between multiple input measures; see  for a classic discussion of this problem). Some observations in our data, however, are more consistent with the input being the cause of the individual differences in the vocabulary size development than the other way around. For instance, if the 9-month input is reflective of the developmental stage of the infants at 9 months, which, in turn, predicts the developmental trajectory toward 21 months, we expect there to be a relationship between the vocabulary sizes at 9 and 21 months. However, there is no correlation between the 9-month and 21-month CDI counts (r 2 = .002, p = .783). Furthermore, if the caregivers are making adjustments in anticipation on the projected lexical development, we expect infants with a larger vocabulary at 9 months to be receiving more diverse lexical input at the same point. Such a relationship is not found in the correlation between the moving-average type-token ratios of the input and vocabulary size estimates at 9 months (r 2 = .001, p = .821). Discussion:
 There are still many unanswered questions about the exact nature of the impact of lexical input on the overall growth of vocabulary in early language development. While some extraneous variables such as lexical diversity and maternal SES were included in the analysis and found not to be accountable for the effects of diminutive or reduplicative lexical input, there are other factors which might mediate these effects. For example, mothers who use more baby-talk words, and hence more diminutives and reduplicated words, may also have a more engaging style of interaction with their infants, which in turn accelerates their lexical growth. Examining such links is beyond the scope of this paper, but can be pursued in future work by using some proxy of engagement level, such as number of conversational turns taken per time unit or number of interrogatives. Another possible mediating factor is the delivery of baby-talk words. For instance, it has been reported that parents produce onomatopoeic words with heightened acoustic and prosodic salience . It may be that baby-talk words or words with related features have a larger impact on lexical development than other types of words partly because of the way they are produced in IDS rather than their inherent phonological characteristics."
"First Language Acquisition. The rate and style of vocabulary growth in the first years","https://scispace.com/paper/first-language-acquisition-the-rate-and-style-of-vocabulary-3e1wcu3u6q","2014","","","Guðríður Eva Halldórsdóttir","","https://scispace.com/pdf/first-language-acquisition-the-rate-and-style-of-vocabulary-3e1wcu3u6q.pdf","............................................................................................4","or personal and poetic expectations towards their children when it comes to early performance with verbal skill than the American mothers. Of course this cannot be generalized over all French, Japanese or American mothers but most studies have shown this to be true about these diverse cultures. Conclusion:
 Research on child language development continues and many questions have yet to be answered. Research on similarities and the regular patterns of child language development are easy to find but research on the linguistic variations in the early stages are hard to find. Researchers continue to debate on the nature versus nurture issue in which there is still a long way to achieving a full understanding on how children learn language. The problem of how children learn their native language is hard and complex but young children make it seem so easy. But there are variations when it comes to the speed of development in word production and first word combinations. Typical development in infants seems pretty straight-forward in their first year where their first word should be uttered around their first birthday but after that things become unclear. The next stage is somewhere around eighteen months old where the child should have around fifty words in their vocabulary, but according to research that is not always the case. The age at which young children utter their first words and acquire their first fifty words of vocabulary can vary just as the development of motor skills can vary, such as, crawling and walking. But the time-frame in which children acquire their vocabulary of fifty words can be much broader than the time-frame given with motor skills, such as walking, where the age at which young children acquire a vocabulary of fifty words can range between fourteen months old up to twenty-four months old. The ones that have a vocabulary of fifty words around twenty-four months old are labeled late-talkers. Normally however, by the time they are three years old they should have caught up to their peers. This gap in vocabulary growth can be the result of many factors, e.g. social class, birth order, input from caregivers, genes and gender, personality and culture and cultural models. Environmental influences can influence the vocabulary growth considerably when keeping in mind that no child has the exact same upbringing."
"The role of the lexicon of school books in school achievement","https://scispace.com/paper/the-role-of-the-lexicon-of-school-books-in-school-m97wcc9x2l","2019","Journal Article","","Valéria Juhász","10.36534/ERLJ.2019.01.10","https://scispace.com/pdf/the-role-of-the-lexicon-of-school-books-in-school-m97wcc9x2l.pdf","A key constituent of reading comprehension and learning ability is vocabulary. Mapping the children’s vocabulary will help consciously planned developing work. In this study research on vocabulary development will be presented, and then the importance of the role of vocabulary in understanding the lexicon of texts will be introduced. The research (Nagy 2004, Nation et al. 1997) shows that knowing the 5-6000 most frequent words is sufficient to understand everyday texts, because they cover almost 95 per cent of texts. The 2008 research of the ‘Vocabulary net’ department shows that the schoolbook families of various publishing houses contain 40 thousand words from 3rd to 8th grades. According to the 2004 examination by Nagy (2004), children in the 4th grade can recognise 4000 words on average by reading, which rises only to 4500 by the 10th grade. It can be seen from this data that an average child can hardly keep pace with the new terminologies/lexicon of the schoolbooks. Finally, a series of books will be presented whose lexicon is in line with the children’s hypothetical vocabulary, and its aim is to teach the repetitive words of the texts by using the sight word technique (but not as the method for teaching reading but as a level of reading ability, see Juhász 2019).","development, because if we are to support their academic performance, we need to monitor their vocabulary on a regular basis; that is what we need to compare with the words used in the schoolbooks, and the difference between the two will steer our developing work. Defining the estimated size of the vocabulary:
 With every vocabulary assessment it has to be decided what is considered one word. All the possible forms of a word are included in the corpus (or they are considered a word family), and perhaps some inflected forms, too. Do the compound words whose meaning can be transparently deducted from the meaning of the constituting words belong to the corpus, or only those ones whose joint meaning is more than the summarised meaning of the individual words of the compound word? Making the distinction here is a problem in itself. Do function words (the, a, an, and, that, etc.) belong to the lexicon, or content words have to be counted only? What kind of differences does it cause to make a distinction here? How to decide on the phrasal verbs or the proper nouns? The research reports do not often contain these corpus arrangement details. Defining the estimated size of the vocabulary:
 The vocabulary estimations of individuals published in the international and national literature are usually based on data from written materials (sometimes spoken language corpuses are included) . Such are e.g. writers' dictionaries: Petőfi, a famous Hungarian poet's dictionary contains 22,719 words, his comrade's, János Arany's (who translated e.g. Shakespeare into Hungarian) is estimated to have five times as many words in his vocabulary, and the Mikes dictionary based on the letters written in exile in the Ottoman Empire contains a million and a half words . Assembling dictionaries by the frequency of words is based on texts from different genres, vocabulary estimations are done according to them . Vocabulary development of individuals:
 In the table below there is some data connected to the growth of vocabulary and its estimated size. The table above shows clearly that between the estimated active and passive vocabulary the difference might be a few tens of thousands of words. The daily vocabulary building is between 3-15 words , between the ages 1-15 the daily vocabulary building is 2-3 words  writes about 9 words a day until the age of 6. Vocabulary development of individuals:
 The number of words recognised by reading by the age  assessed how many words the lower graders recognise by reading. It was compared with the results of the 10 th graders. Table 2::
 The number of words recognised by reading ). These 4,000 words refer to the fact that at the beginning of the 4 th grade taking the national average the students have a vocabulary of 95 per cent of the everyday text words. After the 4 th grade until the beginning of the 10 th grade the growth of the critical vocabulary is only 350 words according to  assessment."
"The influence of long-term exposure to dialect variation on representation specificity and word learning in toddlers.","https://scispace.com/paper/the-influence-of-long-term-exposure-to-dialect-variation-on-2vwbtr83t1","2014","Dissertation","","S. Durrant","","https://scispace.com/pdf/the-influence-of-long-term-exposure-to-dialect-variation-on-2vwbtr83t1.pdf","5","this, of course you were right, to Kayleigh Wyles for always being 'right there' behind me with a stash of goodies for every occasion: celebrations and commiserations, (though I won't miss the constant draft from the open window). Thanks also to my family and friends who have no idea what I really do all day but have been there with me every step of the way regardless, for understanding the last minute cancellations and the final few months where I have barely seen anyone, it's done now and I am so grateful to you all for still being there. In particular, thanks go to my inlaws, Steve and Vron, without your help and support with childcare and beyond I wouldn't be where I am now. And last but by no means least, to my boys. The love and support of my husband, Dave, and my children, Harrison and Charlie, has got me through the hardest days. You lifted me when I was down and inspired and motivated me to carry on. I have done this with you and for you and you deserve this as much as me. We made it! Chapter 1. Introduction:
 A plethora of research has explored infants and toddlers' ability to learn and recognise words from the speech they encounter on a daily basis. The majority of the studies conducted to date focus on monolingual and bilingual participants as two distinct populations. Traditionally, monolingual toddlers have been thought to constitute a homogenous group whose development would provide the benchmark to compare the development of the more variable group of bilingual (or multilingual) children. Although there appear to be similarities across these two groups of language learners (Byers- Introduction:
 Heinlein ; there are also differences in their developmental pathways ; see Chapter 2.3 for a full discussion); for example, bilingual toddlers appear delayed in their ability to use phonetic information to discriminate newly learned words . Recently however, some researchers (Albareda-Castellot, Pons, & Sebastián-Gallés, 2011) have started questioning the homogeneity of the monolingual population itself. Introduction:
 In fact, the monolingual population can be further subdivided to identify sub groups of infants and toddlers who hear variations within a single language, in the form of dialect variation. This is the case for toddlers whose parents speak the same language but one or both of them use a dialect that differs from that of the local community, e.g. they live in the South West, Dad has a local accent and Mum has a Scottish accent. In this example the child will be exposed to local pronunciations from Dad and the community, as well as Scottish pronunciations from Mum; these two pronunciations can differ considerably in their phonetic (and prosodic) realisation. Many dialects also encompass S Durrant:
 lexical variations so that different words are used to express the same meaning, e.g. 'wee' S Durrant:
 for  Children raised in such multidialectal environment are required to manage this variability on a daily basis, in a similar way to bilingual toddlers who must cope with their two languages."
"The state of the knowledge about the teaching of vocabulary.","https://scispace.com/paper/the-state-of-the-knowledge-about-the-teaching-of-vocabulary-3i0lmjb250","1967","","","Walter T. Petty","","https://scispace.com/pdf/the-state-of-the-knowledge-about-the-teaching-of-vocabulary-3i0lmjb250.pdf","","is very rapid during the preschool years, with such development providing the child with the symbols he needs to conceptualize and to make finer and finer discriminations in meaning. The extent of this development is dependent upon both the genetic and the environmental variables available. 6.:
 These variables affect the vocabulary growth of persons throughout their lives and, as is emphasized in later sections of this report, bear particularly upon what may be done regarding the teaching of vocabulary. Every teacher attempting to provide greater breadth and depth to students' vocabularies must recognize and respect the development upon which he must build. 6.:
 When the child enters school he has an extensive vocabulary. He understands a large number of words, although many of them are useless to him in the sense that he is able to use them in his speech. For many words he knows but a single meaning, with that meaning probably only vaguely held. One important task of the elementary teacher, then, is to improve the child's understanding of coiaidonly used words, rather than to yield too strongly to the urge to present a stock of new ones. 6.:
 The mind of the child entering school is remarkably receptive to word study, apparently retaining this facility for many years, but with a lessening of the rate of increase in vocabulary growth as he experiences traumatic developmental changes such as those related to puberty. Except at such times, the size of his vocabulary increases steadily at a remarkably rapid rate. Investigators are unable to agree on the years during which the major force of this increase occurs, but one investigator has found that the ""absolute curve for vocabulary from seven though fifteen years is so steep that it resembles a straight line."" 6.:
 Other studies suggest that the development of an individual's vocabulary continues to increase at a rapid rate until age twenty or more; most investigators agree that the tendency is for this growth to slow significantly during the adult years. 6.:
 Some go even further and suggest that vocabulary acquisition virtually comes to a standstill at the end of the teenage years, and that a decrease in vocabulary size may accompany old age. The Different Vocabularies:
 Little inquiry into the research in the field of vocabulary is required to discover that some investigators are reporting on something quite different from what others have written about, even though all rather positively assert that they are concerned with vocabulary. This further suggests the ambiguity of the word vocabulary and the problems encountered in dealing with it by research and teaching. 2 An Analysis of Growth Process Curves as Related to the Mental Growth Curve,"" Archives of Psychology, XLI , p. 27. The Different Vocabularies:
 Oft Some researchers have attempted to break vocabulary into groupings. The most common of these groupings is the separation into vocabularies of speaking, writing, listening, and reading. Deighton has suggested that ""no two of them are identical. Each develops in its own way from a separate kind of experienc.q., and each must therefore be studied and developed separately."" The Different Vocabularies:
 The conclusion expressed in this statement seems unlikely, but there does appear to be easily verifiable evidence that a person may understand a word he hears and yet not use it in his writing or speaking. Too, he may read a word and be able to determine its meaning and yet not be able to do equally well with the same word in a listening situation."
"Defusing the Childhood Vocabulary Explosion","https://scispace.com/paper/defusing-the-childhood-vocabulary-explosion-3jyx31jpv5","2007","Journal Article","Science","Bob McMurray","10.1126/SCIENCE.1144073","https://scispace.com/pdf/defusing-the-childhood-vocabulary-explosion-3jyx31jpv5.pdf","During the second year of life, the rate at which children acquire new words accelerates dramatically. This has led the field of language acquisition to posit specialized mechanisms that leverage the few words learned in the initial slow phase for faster vocabulary growth later. Simulations and mathematical analysis demonstrate that specialized cognitive changes are unnecessary. The acceleration in lexical acquisition is a necessary by-product of learning if (i) multiple words are learned in parallel and (ii) words are distributed such that there are few words that can be acquired quickly and many difficult ones.","Vocabulary Explosion Bob McMurray:
 Between birth and adulthood, children learn about 60,000 words, on average, 8 to 10 words per day. Studies consistently re veal that, during the second postnatal year, word learning accelerates dramatically . Although the acceleration is continuous and not stagelike , this so-called vocabulary explosion is a foundational phenomenon that theories of language acquisition must address.  Analytically, the number of words acquired by the model within a given time window is the integral of the ease-of-acquisition distribution over that window. In a Gaussian distribution, the first quarter (e.g., 0 to 2000 time steps) has a smaller integral than the second (2000 to 4000). Vocabulary Explosion Bob McMurray:
 Hence, the rate of acquisition will appear to accelerate at the later time points (Fig. ). Ac celeration should thus be observed in any dis tribution in which the number of words at a Vocabulary Explosion Bob McMurray:
 given difficulty level correlates positively with difficulty, that is, if there are fewer easy words than moderate or difficult ones (SOM text S4)."
"Literacy Development: Evidence Review","https://scispace.com/paper/literacy-development-evidence-review-2ihoc5c9vx","2019","","","Helen L. Breadmore
Emma Vardy
Anna Cunningham
Rose K. W. Kwok
Julia M. Carroll","","https://scispace.com/pdf/literacy-development-evidence-review-2ihoc5c9vx.pdf","","Vocabulary: The amount and quality of language exposure is particularly important-the more caregivers engage in conversation with children, the more words they learn. Once children overcome the initial hurdles of language learning and acquire their first few words, vocabulary breadth develops extremely rapidly. Vocabulary:
 Estimates of the number of words in printed English, or in vocabulary, vary wildly (dependant on the definition of what makes a distinct word form-for example are 'jump', 'jumps', 'jumping' and 'jumped' distinct words?). Some estimate that by the time children begin school the average child has a vocabulary of 10,000 words. Through early childhood, they gain as many as 3000 words per year . Most words are not explicitly taught, but are acquired through incidental learning during repeated exposure . At the beginning, this learning mainly occurs as children hear other people using new words in their speech. Vocabulary:
 As the child grows, so does their vocabulary and as a result exposure to new words slows. We never stop learning new words, but as we get older we are more likely to encounter new words in text rather than in speech. You might be aware of this yourself-there may even be some technical words that you have learned over the course of reading this review but have never heard anyone say. Vocabulary:
 Depth of word learning is usually incremental. Initially, we might recognise having heard (or seen) a word but do not know what it means. At this point there might be a partial phonological (or orthographic) representation of the word but we would not say the word was in our vocabulary. As we begin to learn the word meaning we also gain understanding of the types of contexts in which the word can be used and understand how to place it in a sentence. To begin with we have limited understanding of the word and might only apply it in very specific contexts, for a very specific meaning. Over time, you learn how to use the word more widely, develop a deep understanding of multiple nuanced meanings of the word in different contexts and forge links between semantically related and synonymous words . To support development of this type of deep and context-free vocabulary knowledge children need multiple exposures to words, in various contexts. Vocabulary:
 There is wide variation in the breadth and depth of children's vocabularies at the start of school. Children who begin with more limited vocabularies have difficulty overcoming this. These weaknesses impact on every aspect of education as children struggle to understand the language used in classroom conversation as well as the text that they read . Vocabulary:
 Vocabulary weaknesses usually persist throughout and beyond a child's school life . Increasing the opportunities for incidental word learning can support vocabulary development . This can be achieved very effectively through classroom discussions  and during book reading (see  for a meta-analysis of empirical intervention studies). Vocabulary:
 A great deal of research has examined how instruction can help overcome what has become known as the 'vocabulary gap'. In addition to optimising opportunities for incidental learning, explicit vocabulary instruction can support word learning . Explicit instructional methods focus on a closed set of words. Teaching dictionary definitions of words is not sufficient. To gain deep word knowledge, children need multiple exposures in varied contexts. Explicit instructional interventions can be effective, but it is not feasible to explicitly teach all the words that children need to learn. Consequently, it is important to carefully consider and prioritise words chosen for explicit instruction."
"Object knowledge and the emergence of language","https://scispace.com/paper/object-knowledge-and-the-emergence-of-language-1lv2onkbgu","1989","Journal Article","Infant Behavior & Development","Karin Lifter
Lois Bloom","10.1016/0163-6383(89)90023-4","https://scispace.com/pdf/object-knowledge-and-the-emergence-of-language-1lv2onkbgu.pdf","Infants' spontaneous play with objects was examined for evidence of developments in object knowledge in relation to the emergence of words and the single-word period in language development. Subjects were 7 girls and 7 boys, from different ethnic and economic backgrounds, who were studied longitudinally from 9 months to 26 months of age. Two types of displacements of objects in relation to one another were identified in the children's play: separations and constructions. The development of constructions was associated with the emergence of words, and constructions increased with age while separations decreased. The development of specific constructions, which account for knowledge of the particular properties of objects, was more strongly associated with a vocabulary spurt at the end of the single-word period than with chronological age. Despite the wide variation in the infants' ages when developments in language and play were reached, relations between achievements in the two domains were consistent among them, as confirmed with the Friedman test, p","reviewing the video recording together. Disagreements were most often errors of omission, and where agreement could not be reached, the vocalization was not included in the analyses. Coding object play and transcribing speech were performed independently, by different persons. Reliability:
 2 To identify a vocabulary spurt, cumulative lexicons were constructed and plotted in graph form for each of the children based on the number of new word types that were used at each playroom observation. The child's age at each observation was plotted on the abscissa, and the number of new words observed at that time was added cumulatively to the total number of new words from the preceding samples and then plotted on the ordinate, generating developmental functions of vocabulary growth. Slopes were calculated for each interval between successive observations in order to establish the rate of word increase for the interval as follows: The number of different word types used at one observation was subtracted from the number of different word types used in the immediately subsequent sample, and then that number was divided by the number of weeks between the two successive observations. Thus, the first appearance of a minimum slope of 3.0, that is, three new words learned per week which is the same as 12 new words learned between monthly observations, given a minimum of 20 words in the lexicon, was the operationalization of a sharp increase in word use. The criterion of a minimum of 20 words was set in order to establish confidence that the vocabulary spurt emerged as a substantive change in the children's language development. In fact, none of the infants presented a slope >3.0 in their cumulative lexicons prior to achieving a minimum vocabulary of 20 words (see , for graphs of three cumulative lexicons). Given these criteria, all the children presented a VS. Frequency of Displacements:
 To determine whether object displacements were characteristic of the children's actions with objects, we counted the frequency of displacements at each observation in the PreSp, FW, and VS windows. The frequency of displacements increased from M = 59 at 9 months to M = 184 at VS +1: PreSp, M = 83, range = 59-108; FW, M = 131, range = 129-133; VS, M = 179, range = 170-184. Thus, given the frequency with which the children moved objects in relation to one another (once every 27 sec, on average), we could assume that these actions were representative of what the infants did in their everyday activities and were, therefore, useful for examination of developments in object knowledge."
"El efecto de la estrategia de la lectura dialógica en el vocabulario de niños de 3 años de edad un estudio de caso","https://scispace.com/paper/el-efecto-de-la-estrategia-de-la-lectura-dialogica-en-el-3xx43j5sv9","2014","Dissertation","","Ayala Hernández
Cynthia Lucía","","https://scispace.com/pdf/el-efecto-de-la-estrategia-de-la-lectura-dialogica-en-el-3xx43j5sv9.pdf","The following study is based on a reading practice called dialogical reading. This is a method that focuses on the learning theory constructionism used to increase expressive
vocabulary in children ages 3 and 4 years old. This study was implemented in a preschool section in Quito Ecuador. A control group and a treatment group was selected and the children’s expressive vocabulary was measured before and after the treatment group were read stories using the dialogic reading technique. The Expressive One Word Picture Vocabulary Test was used to measure children´s expressive vocabulary.
After the five week intervention was completed, both the treatment and the control group were evaluated again. The results revealed that the children in the treatment group demonstrated a significant increase in their expressive vocabulary compared to the children in the control group. Dialogical reading is a program which helps teachers and caregivers to create an environment where children are engaging verbally with adults when reading, it also has a positive effect on children’s vocabulary by helping them to improve their language skills.","su vocabulario expresivo , y de 1200 a 2000 palabras en el vocabulario receptivo. Algunos investigadores estiman que los estudiantes durante sus primeros grados escolares aprenden hasta veinte palabras al día . Vocabulario:
 Este aprendizaje se crea porque los niños aprenden a escuchar lo que los adultos dicen. Mediante esta interacción los niños construyen nuevos significados y palabras logrando destrezas de sociabilización. Precisamente es en este proceso que los padres y profesores pueden estimular el adelanto de vocabulario del infante repitiendo las palabras y pronunciándolas de un modo correcto. Aunque, según Chomsky (1986), quien estaba un tanto en desacuerdo con que los adultos pronuncien ""correctamente"" las palabras porque los adultos pueden tener un vocabulario no gramatical, es la interacción con el niño donde el vocabulario refleja lo bien que una persona es capaz de comprender. La facilidad con la que una persona asimila nueva información proporciona lo bien que la persona puede funcionar en su entorno. Vocabulario:
 Por lo tanto, la adquisición del vocabulario en el lenguaje es un tema muy importante para la investigación porque es un proceso único de los humanos que influencia de una manera muy poderosa al desarrollo social, comunicativo y cognitivo . El vocabulario y el lenguaje están entrelazados; el aprendizaje de palabras es uno de los componentes básicos de la adquisición de lenguaje (Gaskell y Ellis, 2009). Los niños aprenden vocabulario a medida que aumentan los conocimientos acerca de su mundo (objetos, acciones, lugares, propiedades), por lo tanto, los cambios de vocabulario son fácilmente evidentes a medida que el niño crece. Vocabulario:
 Sin embargo, la adquisición de vocabulario proviene no sólo de la experiencia directa con adultos, cuidadores, etc., ni con la comunicación que se tiene con ellos, sino también a través de la lectura. Mientras que una persona puede saber lo que es un objeto en particular el individuo también puede adquirir y conocer una palabra u objeto por escuchar o leer sobre ella. En efecto, el lenguaje en general se aprende primero con el oído y el habla en el medio ambiente , y su desarrollo es aún mayor en la educación formal y/ o lugares de trabajo, así como por la lectura independiente."
