"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"Regularised neural networks mimic human insight","https://scispace.com/paper/regularised-neural-networks-mimic-human-insight-3s0qot5z","2023","Posted Content","","","10.48550/arxiv.2302.11351","https://scispace.com/pdf/regularised-neural-networks-mimic-human-insight-3s0qot5z.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Shows insight-like sudden improvements, uses regularised neural nets, includes trial-level performance, but lacks artificial grammar, SRT, individual trajectories, and metacognitive measures.","Humans sometimes show sudden improvements in task performance that have been linked to moments of insight. Such insight-related performance improvements appear special because they are preceded by an extended period of impasse, are unusually abrupt, and occur only in some, but not all, learners. Here, we ask whether insight-like behaviour also occurs in artificial neural networks trained with gradient descent algorithms. We compared learning dynamics in humans and regularised neural networks in a perceptual decision task that provided a hidden opportunity which allowed to solve the task more efficiently. We show that humans tend to discover this regularity through insight, rather than gradually. Notably, neural networks with regularised gate modulation closely mimicked behavioural characteristics of human insights, exhibiting delay of insight, suddenness and selective occurrence. Analyses of network learning dynamics revealed that insight-like behaviour crucially depended on noise added to gradient updates, and was preceded by ``silent knowledge'' that is initially suppressed by regularised (attentional) gating. This suggests that insights can arise naturally from gradual learning, where they reflect the combined influences of noise, attentional gating and regularisation. ",""
"The neurobiology of individual differences in grammar learning","https://scispace.com/paper/the-neurobiology-of-individual-differences-in-grammar-4b4zbd84t0","2017","","","Olga Kepinska","","https://scholarlypublications.universiteitleiden.nl/access/item%3A2902321/view","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on neural correlates of grammar learning using fMRI, DTI, and EEG; lacks artificial grammar tasks, trial‑by‑trial behavior, SRT, or insight analyses.","This thesis aims at providing insights in the neural mechanisms and
	brain structures underlying individual differences in second language
	acquisition. It reports on a series of experiments investigating neural
	correlates of novel grammar learning and of the analytical component
	of language aptitude, using a variety of neuroimaging methods:
	functional magnetic resonance imaging, diffusion tensor imaging and
	electroencephalography.
	This thesis aims at providing insights in the neural mechanisms and
	brain structures underlying individual differences in second language
	acquisition. It reports on a series of experiments investigating neural
	correlates of novel grammar learning and of the analytical component
	of language aptitude, using a variety of neuroimaging methods:
	functional magnetic resonance imaging, diffusion tensor imaging and
	electroencephalography.",""
"Combining error-driven models of associative learning with evidence accumulation models of decision-making","https://scispace.com/paper/combining-error-driven-models-of-associative-learning-with-13a8brr0z9","2019","Journal Article","Psychonomic Bulletin & Review","David K. Sewell
David K. Sewell
Hayley Jach
Russell J. Boag
Russell J. Boag
Christina A Van Heer","10.3758/S13423-019-01570-4","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on probabilistic category learning with associative and evidence‑accumulation models; does not involve artificial grammar, SRT, sudden insight, or individual‑participant trajectory analyses.","As people learn a new skill, performance changes along two fundamental dimensions: Responses become progressively faster and more accurate. In cognitive psychology, these facets of improvement have typically been addressed by separate classes of theories. Reductions in response time (RT) have usually been addressed by theories of skill acquisition, whereas increases in accuracy have been explained by associative learning theories. To date, relatively little work has examined how changes in RT relate to changes in response accuracy, and whether these changes can be accounted for quantitatively within a single theoretical framework. The current work examines joint changes in accuracy and RT in a probabilistic category learning task. We report a model-based analysis of changes in the shapes of RT distributions for different category responses at the level of individual stimuli over the course of learning. We show that changes in performance are determined solely by changes in the quality of information entering the decision process. We then develop a new model that combines an associative learning front end with a sequential sampling model of the decision process, showing that the model provides a good account of all aspects of the learning data. We conclude by discussing potential extensions of the model and future directions for theoretical development that are opened up by our findings.",""
"Automated discovery of symbolic laws governing skill acquisition from naturally occurring data","https://scispace.com/paper/automated-discovery-of-symbolic-laws-governing-skill-1ve4ukwl9f","2024","Journal Article","arXiv.org","Sanya Liu
Qing Li
Xiaoxuan Shen
Jianwen Sun
Zongkai Yang","10.48550/arxiv.2404.05689","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on symbolic law discovery from large‑scale training logs, not on artificial grammar tasks, trial‑by‑trial behavioral data, or sudden insight phenomena.","Skill acquisition is a key area of research in cognitive psychology as it encompasses multiple psychological processes. The laws discovered under experimental paradigms are controversial and lack generalizability. This paper aims to unearth the laws of skill learning from large-scale training log data. A two-stage algorithm was developed to tackle the issues of unobservable cognitive states and algorithmic explosion in searching. Initially a deep learning model is employed to determine the learner's cognitive state and assess the feature importance. Subsequently, symbolic regression algorithms are utilized to parse the neural network model into algebraic equations. The experimental results of simulated data demonstrate that the proposed algorithm can accurately restore various preset laws within a certain range of noise, in continues feedback setting. Application of proposed method to Lumosity training data demonstrates superior performance compared to traditional and latest models in terms of fitness. The results indicate the discovery of two new forms of skill acquisition laws, while some previous findings have been reaffirmed.",""
"Implicit (and explicit) learning: acting adaptively without knowing the consequences.","https://scispace.com/paper/implicit-and-explicit-learning-acting-adaptively-without-5c8xvbp8ym","1997","Journal Article","Journal of Experimental Psychology: Learning, Memory and Cognition","Bruce W. A. Whittlesea
Richard L. Wright","10.1037//0278-7393.23.1.181","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses implicit learning mechanisms broadly, but lacks artificial grammar tasks, single‑subject trajectories, trial‑level data, aha‑effects, or SRT designs.","Subjects exposed to members of a structured domain become sensitive to the general structure of that domain, even when unaware that the domain has such structure. Numerous investigators have taken this as evidence for a mode of learning in which memory passively and unselectively absorbs the structure of the environment. The authors contend that this assumption miscasts the fundamental nature of learning. The authors demonstrate that even when task and stimulus structure are held constant, subjects react to variations in incidental stimulus properties by processing the stimuli in qualitatively different ways. The authors conclude that implicit learning, just like explicit learning, proceeds through active organization of the stimulus complex, rather than through passive absorption of any level of structure. The authors propose a synthesis in which learning, with and without awareness, is understood through a common set of principles.",""
"Interindividual variations in associative visual learning: Exploration, description, and partition of response characteristics.","https://scispace.com/paper/interindividual-variations-in-associative-visual-learning-48m7x793wb","2023","Journal Article","Behavior Research Methods","Catherine Brandner
Elsa Raynal
Paolo Ruggeri","10.3758/s13428-023-02208-z","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on visual associative learning using signal detection theory and clustering; does not involve artificial grammar, SRT, trial‑by‑trial accuracy/RT, or insight analyses.","Relying on existing literature to identify suitable techniques for characterizing individual differences presents practical and methodological challenges. These challenges include the frequent absence of detailed descriptions of raw data, which hinders the assessment of analysis appropriateness, as well as the exclusion of data points deemed outliers, or the reliance on comparing only extreme groups by categorizing continuous variables into upper and lower quartiles. Despite the availability of algorithmic modeling in standard statistical software, investigations into individual differences predominantly focus on factor analysis and parametric tests. To address these limitations, this application-oriented study proposes a comprehensive approach that leverages behavioral responses through the use of signal detection theory and clustering techniques. Unlike conventional methods, signal detection theory considers both sensitivity and bias, offering insights into the intricate interplay between perceptual ability and decision-making processes. On the other hand, clustering techniques enable the identification and classification of distinct patterns within the dataset, allowing for the detection of singular behaviors that form the foundation of individual differences. In a broader framework, these combined approaches prove particularly advantageous when analyzing large and heterogeneous datasets provided by data archive platforms. By applying these techniques more widely, our understanding of the cognitive and behavioral processes underlying learning can be expedited and enhanced. ",""
"Exploration of Learning Strategies Associated With Aha Learning Moments.","https://scispace.com/paper/exploration-of-learning-strategies-associated-with-aha-lyfjjra544","2016","Journal Article","Journal for nurses in professional development","Jobeth Pilcher","10.1097/NND.0000000000000233","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses visuals, storytelling, Socratic questions to trigger aha moments; focuses on educational strategies, not artificial grammar or trial‑based measures.","Educators recognize aha moments as powerful aspects of learning. Yet limited research has been performed regarding how to promote these learning moments. This article describes an exploratory study of aha learning moments as experienced and described by participants. Findings showed use of visuals, scenarios, storytelling, Socratic questions, and expert explanation led to aha learning moments. The findings provide guidance regarding the types of learning strategies that can be used to promote aha moments.",""
"How and When? Metacognition and Solution Timing Characterize an ""Aha"" Experience of Object Recognition in Hidden Figures","https://scispace.com/paper/how-and-when-metacognition-and-solution-timing-characterize-5dmozahi8g","2019","Journal Article","Frontiers in Psychology","Tetsuo Ishikawa
Mayumi Toshima
Ken Mogi","10.3389/FPSYG.2019.01023","https://scispace.com/pdf/how-and-when-metacognition-and-solution-timing-characterize-5dmozahi8g.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on metacognitive aha feelings in hidden‑figure recognition, not artificial grammar learning, individual learning curves, trial‑by‑trial SRT data, or related computational/neuroimaging analyses.","The metacognitive feelings of an ""aha!"" experience are key to comprehending human subjective experience. However, behavioral characteristics of this introspective cognition are not well known. An aha experience sometimes occurs when one gains a solution abruptly in problem solving, a subjective experience that subserves the conscious perception of an insight. We experimentally induced an aha experience in a hidden object recognition task, and analyzed whether this aha experience was associated with metacognitive judgments and behavioral features. We used an adaptation of Mooney images, i.e., morphing between a grayscale image and its binarised image in 100 steps, to investigate the phenomenology associated with insight: aha experience, confidence, suddenness, and pleasure. Here we show that insight solutions are more accurate than non-insight solutions. As metacognitive judgments, participants' confidence in the correctness of their solution is higher in insight than non-insight problem solving. Intensities of the aha feeling are positively correlated with subjective rating scores of both suddenness and pleasure, features that show marked signs of unexpected positive emotions. The strength of the aha experience is also positively correlated with response times from the onset of presentation until finding the solution, or with task difficulty only if the solution confidence is high enough. Our findings provide metacognitive and temporal conditions for an aha experience, characterizing features distinct from those supporting non-aha experience.",""
"Aha! moments correspond to meta-cognitive prediction errors","https://scispace.com/paper/aha-moments-correspond-to-meta-cognitive-prediction-errors-2g4ne8da9m","2021","Posted Content","","Rachit Dubey
Ho Mk
Hermish Mehta
Thomas L. Griffiths","10.31234/OSF.IO/C5V42","https://scispace.com/pdf/aha-moments-correspond-to-meta-cognitive-prediction-errors-2g4ne8da9m.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on meta‑cognitive time‑prediction errors during anagram solving, not artificial grammar learning, individual trial trajectories, SRT tasks, or detailed RT/accuracy analyses.","Psychologists have long been fascinated with understanding the nature of Aha! moments, moments when we transition from not knowing to suddenly realizing the solution to a problem. In this work, we present a theoretical framework that explains when and why we experience Aha! moments. Our theory posits that during problem-solving, in addition to solving the problem, people also maintain a meta-cognitive model of their ability to solve the problem as well as a prediction about the time it would take them to solve that problem. Aha! moments arise when we experience a positive error in this meta-cognitive prediction, i.e. when we solve a problem much faster than we expected to solve it. We posit that this meta-cognitive error is analogous to a positive reward prediction error thereby explaining why we feel so good after an Aha! moment. A large-scale pre-registered experiment on anagram solving supports this theory, showing that people's time prediction errors are strongly correlated with their ratings of an Aha! experience while solving anagrams. A second experiment provides further evidence to our theory by demonstrating a causal link between time prediction errors and the Aha! experience. These results highlight the importance of meta-cognitive prediction errors and deepen our understanding of human meta-reasoning.",""
"Surprise!-Clarifying the link between insight and prediction error.","https://scispace.com/paper/surprise-clarifying-the-link-between-insight-and-prediction-19t1a5hb7t","2024","Journal Article","Psychonomic Bulletin & Review","Maxi Becker
Xinhao Wang
Roberto Cabeza","10.3758/s13423-024-02517-0","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses insight problem solving to link surprise with meta‑cognitive prediction error; no artificial grammar, trial‑by‑trial, or SRT data, but examines aha moments and metacognition.","The AHA experience, a moment of deep understanding during insightful problem-solving involving feelings of certainty, pleasure, and surprise, has captivated psychologists for more than a century. Recently, a new theoretical framework has proposed a link between the AHA experience and prediction error (PE), a popular concept in decision-making and reinforcement learning. This framework suggests that participants maintain a meta-cognitive prediction about the time it takes to solve a problem and the AHA experience arises when the problem is solved earlier than expected, resulting in a meta-cognitive PE. In our preregistered online study, we delved deeper into this idea, investigating whether prediction errors also pertain to participants' predictions regarding the solvability of the problem itself, and which dimension of the AHA experience aligns with the meta-cognitive PE. Utilizing verbal insight problems, we found a positive association between the AHA experience and the meta-cognitive PE, specifically in regards to problem solvability. Specifically, the element of surprise, a critical AHA dimension, emerged as a key indicator of the meta-cognitive PE, while other dimensions-such as pleasure, certainty, and suddenness-showed no signs for similar relationships, with suddenness exhibiting a negative correlation with meta-cognitive PE. This new finding provides further evidence that aspects of the AHA experience, surprise in particular, correspond to a meta-cognitive PE. The finding also underscores the multifaceted nature of this phenomenon, linking insights with learning theories and enhancing our understanding of this intriguing phenomenon. ",""
"The development of implicit learning from infancy to adulthood: item frequencies, relations, and cognitive flexibility.","https://scispace.com/paper/the-development-of-implicit-learning-from-infancy-to-3qnexhfcvd","2012","Journal Article","Developmental Psychobiology","Dima Amso
Juliet Y. Davidow","10.1002/DEV.20587","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses saccade latency to track item‑frequency and spatiotemporal learning across trials, but lacks artificial grammar, single‑subject modeling, abrupt insight, and SRT design.","The majority of cognitive processes show measurable change over the lifespan. However, some argue that implicit learning from environmental structure is development invariant [e.g., Muelemans et al. [1998] Experimental Child Psychology, 69, 199–221; Reber [1993] Implicit learning and tacit knowledge: An essay on the cognitive unconscious. Oxford University Press], while others have shown that adults learn faster than children [Thomas et al. [2004] Journal of Cognitive Neuroscience, 16, 1339–1351]. In two experiments, we tested infants through adults using the same saccade latency measure and behavioral learning paradigm. We examined implicit learning when subjects are presented with interleaved regularities acting on one item, as well as the ability to adjust behavior when learned information is violated. In one comparison, the first- (item frequencies) and second- (spatiotemporal item relations) order statistics are in conflict, allowing us to examine flexibility in learning from multiple parameters. Data from Experiment 1 (N = 90, 6- to 30-year olds) showed no developmental differences in either implicit learning from environmental regularity or flexibility of learning from conflicting parameters across our age range. Accuracy data showed that children are especially sensitive to low frequency relative to high frequency items. In Experiment 2, we showed that 7- to 11-month-old infants had a saccade latency profile that was consistent with task structure, that is, they simultaneously learned both item frequencies and spatiotemporal relations, as indicated by data patterns similar to those obtained in Experiment 1. Taken together, these data provide support for developmental invariance in implicit learning from environmental regularities. © 2012 Wiley Periodicals,Inc. Dev Psychobiol 54: 664–673, 2012.",""
"Acquisition of skilled finger movements is accompanied by reorganization of the corticospinal system.","https://scispace.com/paper/acquisition-of-skilled-finger-movements-is-accompanied-by-3tcq7fo336","2018","Journal Article","Journal of Neurophysiology","Masato Hirano
Shinji Kubota
Shinji Kubota
Shinichi Furuya
Yoshiki Koizume
Shinya Tanaka
Kozo Funase","10.1152/JN.00667.2017","https://scispace.com/pdf/acquisition-of-skilled-finger-movements-is-accompanied-by-3tcq7fo336.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses SRT task to study motor sequence learning with reaction‑time data and implicit/explicit awareness, but lacks artificial grammar and detailed per‑trial trajectory modeling.","Skilled sequential multifinger movements are characterized as highly coordinated movement patterns. These finger coordination patterns are represented in the corticospinal system, yet it still rema...",""
"Tracing Cognitive Processes in Insight Problem Solving: Using GAMs and Change Point Analysis to Uncover Restructuring","https://scispace.com/paper/tracing-cognitive-processes-in-insight-problem-solving-using-z72p9avb","2023","Journal Article","Journal of Intelligence","Mario Graf
Amory H. Danek
Nemanja Vaci
Merim Bilalić","10.3390/jintelligence11050086","https://www.mdpi.com/2079-3200/11/5/86/pdf?version=1683169332","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on insight problem solving using eye‑tracking and statistical modeling; does not involve artificial grammar learning, trial‑by‑trial performance, SRT tasks, or related metacognitive measures.","Insight problems are likely to trigger an initial, incorrect mental representation, which needs to be restructured in order to find the solution. Despite the widespread theoretical assumption that this restructuring process happens suddenly, leading to the typical “Aha!” experience, the evidence is inconclusive. Among the reasons for this lack of clarity is that many measures of insight rely solely on the solvers’ subjective experience of the solution process. In our previous paper, we used matchstick arithmetic problems to demonstrate that it is possible to objectively trace problem-solving processes by combining eye movements with new analytical and statistical approaches. Specifically, we divided the problem-solving process into ten (relative) temporal phases to better capture possible small changes in problem representation. Here, we go a step further to demonstrate that classical statistical procedures, such as ANOVA, cannot capture sudden representational change processes, which are typical for insight problems. Only nonlinear statistical models, such as generalized additive (mixed) models (GAMs) and change points analysis, correctly identified the abrupt representational change. Additionally, we demonstrate that explicit hints reorient participants’ focus in a qualitatively different manner, changing the dynamics of restructuring in insight problem solving. While insight problems may indeed require a sudden restructuring of the initial mental representation, more sophisticated analytical and statistical approaches are necessary to uncover their true nature.",""
"Implicit learning is too fast to be a slow process","https://scispace.com/paper/implicit-learning-is-too-fast-to-be-a-slow-process-58xnyusnys","2020","Posted Content","bioRxiv","Jennifer E. Ruttle
Bernard Marius 't Hart
Denise Y. P. Henriques","10.1101/2020.04.07.030189","https://scispace.com/pdf/implicit-learning-is-too-fast-to-be-a-slow-process-58xnyusnys.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on rapid implicit motor adaptation, not artificial grammar learning, lacks trial‑by‑trial accuracy/RT, no SRT task, and does not examine insight or metacognition.","In motor learning, the slow development of implicit learning, following explicit components of learning is well established. While much is known about behaviour during adaptation to a perturbation in reaches, saccades and locomotion, little is known about implicit processes during adaptation. Implicit learning is characterized by both changes in internal models and state estimates of limb position, which we measure as reach aftereffects and shifts in hand localization, after every training trial. This allows trial-by-trial mapping of implicit learning. Participants reached to targets with aligned, then 30° rotated, counter-rotated and finally error-clamped cursor feedback. This paradigm allows fitting a common state space model to the reach performance. The slow process of the model did not match the time course of either of our implicit measures. The observed implicit changes were near asymptote after only one perturbed training trial and thus occur much faster than conventionally believed.",""
"The Grammar-Learning Trajectories of Neural Language Models","https://scispace.com/paper/the-grammar-learning-trajectories-of-neural-language-models-3f0mikti","2022","Proceedings Article","Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers)","","10.18653/v1/2022.acl-long.568","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes neural language model development, not human AGL, no participant‑level or trial‑by‑trial data, and lacks SRT or insight measures.","The learning trajectories of linguistic phenomena provide insight into the nature of linguistic representation, beyond what can be gleaned from inspecting the behavior of an adult speaker. To apply a similar approach to analyze neural language models (NLM), it is first necessary to establish that different models are similar enough in the generalizations they make. In this paper, we show that NLMs with different initialization, architecture, and training data acquire linguistic phenomena in a similar order, despite having different end performances over the data. Leveraging these findings, we compare the relative performance on different phenomena at varying learning stages with simpler reference models. Results suggest that NLMs exhibit consistent ``developmental'' stages. Initial analysis of these stages presents phenomena clusters (notably morphological ones), whose performance progresses in unison, suggesting potential links between their acquired representations. ",""
"A Unified Theoretical Framework for Cognitive Sequencing.","https://scispace.com/paper/a-unified-theoretical-framework-for-cognitive-sequencing-3vlsm2n2kc","2016","Journal Article","Frontiers in Psychology","Tejas Savalia
Anuj Shukla
Raju S. Bapi
Raju S. Bapi","10.3389/FPSYG.2016.01821","https://scispace.com/pdf/a-unified-theoretical-framework-for-cognitive-sequencing-3vlsm2n2kc.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses SRT discussion to link RSI and habit vs. goal‑directed control, but lacks AGL tasks, single‑subject modeling, trial‑by‑trial data, or insight analyses.","The capacity to sequence information is central to human performance. Sequencing ability forms the foundation stone for higher order cognition related to language and goal-directed planning. Information related to the order of items, their timing, chunking and hierarchical organization are important aspects in sequencing. Past research on sequencing has emphasized two distinct and independent dichotomies: implicit versus explicit and goal-directed versus habits. We propose a theoretical framework unifying these two streams. Our proposal relies on brain's ability to implicitly extract statistical regularities from the stream of stimuli and with attentional engagement organizing sequences explicitly and hierarchically. Similarly, sequences that need to be assembled purposively to accomplish a goal require engagement of attentional processes. With repetition, these goal-directed plans become habits with concomitant disengagement of attention. Thus attention and awareness play a crucial role in the implicit-to-explicit transition as well as in how goal-directed plans become automatic habits. Cortico-subcortical loops ─ basal ganglia-frontal cortex and hippocampus-frontal cortex loops ─ mediate the transition process. We show how the computational principles of model-free and model-based learning paradigms, along with a pivotal role for attention and awareness, offer a unifying framework for these two dichotomies. Based on this framework, we make testable predictions related to the potential influence of response-to-stimulus interval (RSI) on developing awareness in implicit learning tasks.",""
"Characterizing the dynamic learning process: Implications of a quantitative analysis","https://scispace.com/paper/characterizing-the-dynamic-learning-process-implications-of-3sicgk6p4o","2024","Journal Article","Behavioural Brain Research","Meilin Wu
Fuhong Liu
Hao Wang
Li Yao
Chunling Wei
Qi Zheng
Jing Han
Zhiqiang Liu
Yihui Liu
Haijun Duan
Wei Ren
Zongpeng Sun","10.1016/j.bbr.2024.114915","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on mouse instrumental learning and drug effects; lacks artificial grammar, human participants, trial‑by‑trial RT/accuracy, insight measures, or SRT tasks.","Understanding the neural mechanisms involved in learning processes is crucial for unraveling the complexities of behavior and cognition. Sudden change from the untrained level to the fully-learned level is a pivotal feature of instrumental learning. However, the concept of change point and suitable methods to conveniently analyze the characteristics of sudden change in groups remain elusive, which might hinder a fuller understanding of the neural mechanism underlying dynamic leaning process. In the current study, we investigated the learning processes of mice that were trained in an aversive instrumental learning task, and introduced a novel strategy to analyze behavioral variations in instrumental learning, leading to improved clarity on the concept of sudden change and enabling comprehensive group analysis. By applying this novel strategy, we examined the effects of cocaine and a cannabinoid receptor agonist on instrumental learning. Intriguingly, our analysis revealed significant differences in timing and occurrence of sudden changes that were previously overlooked using traditional analysis. Overall, our research advances understanding of behavioral variation during instrumental learning and the interplay between learning behaviors and neurotransmitter systems, contributing to a deeper comprehension of learning processes and informing future investigations and therapeutic interventions. ",""
"Structure transfer and consolidation in visual implicit learning","https://scispace.com/paper/structure-transfer-and-consolidation-in-visual-implicit-7spcns94ivru","2025","Journal Article","eLife","Dominik Garber
József Fiser","10.7554/elife.100785.4","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on visual statistical learning and sleep‑dependent transfer; does not use artificial grammar, single‑subject trajectories, trial‑by‑trial RT/accuracy, aha moments, or SRT tasks.","Transfer learning, the re-application of previously learned higher-level regularities to novel input, is a key challenge in cognition. While previous empirical studies investigated human transfer learning in supervised or reinforcement learning for explicit knowledge, it is unknown whether such transfer occurs during naturally more common implicit and unsupervised learning and, if so, how it is related to memory consolidation. We compared the transfer of newly acquired explicit and implicit abstract knowledge during unsupervised learning by extending a visual statistical learning paradigm to a transfer learning context. We found transfer during unsupervised learning, but with important differences depending on the explicitness/implicitness of the acquired knowledge. Observers acquiring explicit knowledge during initial learning could transfer the learned structures immediately. In contrast, observers with the same amount but implicit knowledge showed the opposite effect, a structural interference during transfer. However, with sleep between the learning phases, implicit observers, while still remaining implicit, switched their behavior and showed the same pattern of transfer as explicit observers did. This effect was specific to sleep and not found after non-sleep consolidation. Our results highlight similarities and differences between explicit and implicit learning while acquiring generalizable higher-level knowledge and relying on consolidation for restructuring internal representations. ",""
"Cross-situational word learning is both implicit and strategic","https://scispace.com/paper/cross-situational-word-learning-is-both-implicit-and-15odhu4eg9","2014","Journal Article","Frontiers in Psychology","George Kachergis
Chen Yu
Richard M. Shiffrin","10.3389/FPSYG.2014.00588","https://scispace.com/pdf/cross-situational-word-learning-is-both-implicit-and-15odhu4eg9.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses implicit learning concepts and mentions AGL and SRT as background, but presents no original AGL experiment, single‑participant trajectories, trial‑by‑trial data, aha moments, or SRT task.","For decades, implicit learning researchers have examined a variety of cognitive tasks in which people seem to automatically extract structure from the environment. Similarly, recent statistical learning studies have shown that people can learn word-object mappings from the repeated co-occurrence of words and objects in individually ambiguous situations. In light of this, the goal of the present paper is to investigate whether adult cross-situational learners require an explicit effort to learn word-object mappings, or if it may take place incidentally, only requiring attention to the stimuli. In two implicit learning experiments with incidental tasks directing participants' attention to different aspects of the stimuli, we found evidence of learning, suggesting that cross-situational learning mechanisms can operate incidentally, without explicit effort. However, performance was superior under explicit study instructions, indicating that strategic processes also play a role. Moreover, performance under instruction to learn word meanings did not differ from performance at counting co-occurrences, which may indicate these tasks engage similar strategies.",""
"Implicit Learning, Tacit Knowledge, Expertise Development, and Naturalistic Decision Making:","https://scispace.com/paper/implicit-learning-tacit-knowledge-expertise-development-and-37zgdzbk9e","2010","Journal Article","Journal of Cognitive Engineering and Decision Making","Robert Earl Patterson
Byron J. Pierce
Herbert H. Bell
Gary Klein","10.1177/155534341000400403","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on broad implicit learning and tacit knowledge in naturalistic decision making; lacks artificial grammar tasks, trial‑by‑trial data, SRT, or insight analyses.","Implicit learning involves the largely unconscious learning of dynamic statistical patterns and features, which leads to the development of tacit knowledge. This kind of learning is a ubiquitous, r...",""
"Implicit learning and statistical learning: one phenomenon, two approaches","https://scispace.com/paper/implicit-learning-and-statistical-learning-one-phenomenon-510iw5158z","2006","Journal Article","Trends in Cognitive Sciences","Pierre Perruchet
Sébastien Pacton","10.1016/J.TICS.2006.03.006","http://leadserv.u-bourgogne.fr/files/publications/000364-implicit-learning-and-statistical-learning-one-phenomenon-two-approaches.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews IL/SL, mentions AGL and SRT, but lacks original data, trajectories, trial‑by‑trial or insight analyses.","",""
"Implicit Learning is Intact in Adult Developmental Dyslexic Readers: Evidence from the Serial Reaction Time Task and Artificial Grammar Learning","https://scispace.com/paper/implicit-learning-is-intact-in-adult-developmental-dyslexic-56c6109gz6","2006","Journal Article","Journal of Clinical and Experimental Neuropsychology","Jascha Rüsseler
Ivonne Gerth
Thomas F. Münte","10.1080/13803390591001007","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Shows intact implicit learning via AGL and SRT tasks with RT and accuracy data, but lacks individual trajectory modeling and insight analyses.","Previous research yielded equivocal results concerning implicit learning abilities of developmental dyslexic readers. These studies employed a sequence learning task that requires a motor response to each stimulus. However, implicit learning has been often studied using non-motor tasks. Thus, we investigated implicit learning capabilities of adult developmental dyslexic readers in two standard implicit learning paradigms differing in the involvement of the motor system, namely the serial response time task (SRTT) and artificial grammar learning (AGL).Twelve adult developmental dyslexic and twelve age- and sex- matched normal readers were tested. In the serial response time task (SRTT), participants are exposed to a structured display. Learning is measured by comparing response time (RT) to the structured sequence with RT to a random display. In the artificial grammar learning task (AGL), letter strings following a markovian finite state grammar are presented. In a subsequent test phase subjects have to judge new letter strings according to their grammaticality. Learning of the stimulus regularities was found in both tasks and for both groups of subjects. Furthermore, participants were unaware of the underlying stimulus construction principles. Dyslexic readers were unimpaired in SRTT as well as artificial grammar learning relative to normal readers. These findings show that implicit learning is intact in dyslexia. Intact implicit learning capabilities should be taken into account when designing training programs for developmental dyslexic readers.",""
