"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"The growth of early phonological and lexical development: A longitudinal investigation","https://scispace.com/paper/the-growth-of-early-phonological-and-lexical-development-a-4n2bb5y1en","2003","","","Joan Elizabeth Furey","","","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses longitudinal data on early phonological and lexical growth, mentions vocabulary spurt and individual variability, discusses theoretical implications, but lacks fine‑grained individual time‑series, model comparisons, computational simulations, or cross‑linguistic evidence.","",""
"Before and after the vocabulary spurt: two modes of word acquisition?","https://scispace.com/paper/before-and-after-the-vocabulary-spurt-two-modes-of-word-2cmehi7olf","2003","Journal Article","Developmental Science","Thierry Nazzi
Josiane Bertoncini","10.1111/1467-7687.00263","","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Discusses a shift from associationist to referential mechanisms around the spurt, offering a theoretical account; lacks individual longitudinal data, model fitting, or cross‑linguistic evidence.","This paper focuses on early lexical development, and especially the period around 18 months known as the vocabulary spurt. We first propose that this period corresponds to a shift from an associationist to a referential lexical acquisition mechanism following the developmental coupling of specific pre-linguistic and cognitive abilities. This latter mechanism would allow the acquisition of genuine words, i.e. links between phonetically specified sound patterns and object categories. We then review the literature on early lexical acquisition by typically developing infants and infants with Down and Williams syndrome, and report some data that were recently collected on this issue. We conclude that the data so far are congruent with our proposal, but because they remain insufficient, we propose some future research that focuses on the relation between pre-linguistic and cognitive developments.",""
"A stochastic model for the vocabulary explosion","https://scispace.com/paper/a-stochastic-model-for-the-vocabulary-explosion-ib4ocyscyn","2008","","","Colleen C. Mitchell
Bob McMurray","","https://scispace.com/pdf/a-stochastic-model-for-the-vocabulary-explosion-ib4ocyscyn.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides a stochastic model showing acceleration in word learning, discusses theoretical implications, but lacks child‑level longitudinal data, spurt analysis, or cross‑linguistic evidence.","During the second year of life, the rate at which most children learn words accelerates dramatically, the so–called “vocabulary explosion”. Most accounts posit changes in the child or specialized learning mechanisms to account for this sudden change. However, recently McMurray (2007) demonstrated that acceleration is a mathematical consequence of parallel learning and the statistical distribution of word difficulty across the language. We generalize this model by developing a stochastic version. It demonstrates that the gradual nature of learning is critical for producing acceleration, and given sufficient gradualness, virtually any distribution of word difficulty can yield acceleration. Thus, the vocabulary explosion may be even more mathematically robust than previously thought.",""
"The Development of Early Phonological Networks: An Analysis of Individual Longitudinal Vocabulary Growth","https://scispace.com/paper/the-development-of-early-phonological-networks-an-analysis-i7f1r697d52x","2025","Journal Article","Cognitive Science","Judith Kalinowski
Laura Hansel
Michaela Vystrčilová
Alexander S. Ecker
Nivedita Mani","10.1111/cogs.70109","","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses longitudinal Norwegian vocab data to test phonological connectivity effects, reports variability across children, and discusses rich‑get‑richer theory, but lacks spurt focus, fine‑grained sampling, model fitting, or cross‑linguistic comparison.","Abstract While much work has emphasized the role of the environment in language learning, research equally reports consistent effects of the child's knowledge, in particular, the words known to individual children, in steering further lexical development. Much of this work is based on cross‐sectional data, assuming that the words typically known to children at n months predict the words typically known to children at n +x months. Given acknowledged variability in the number of words known to individual children at different ages, a more conclusive analysis of this issue requires examination of individual differences in the words learned by individual children across development, that is, using longitudinal data. In the current study, using longitudinal vocabulary data from children learning Norwegian, we ask whether the phonological connectivity of a word to words that the child already knows or words in the child's environment predicts the likelihood of the child learning that word across development. The results suggest that the early vocabulary grows predominantly in a rich‐get‐richer manner, where word learning is predicted by the connectivity of a word to already known words. However, word learning is, to a lesser extent, also influenced by the connectivity of a word to words in the child's linguistic environment. Our results highlight the promise of using longitudinal data to better understand the factors that influence vocabulary development. ",""
"La emergencia del lenguaje y los sistemas dinámicos","https://scispace.com/paper/la-emergencia-del-lenguaje-y-los-sistemas-dinamicos-4nlvivtx6p","2007","","","Jaime Castro Martínez
Rita Flórez Romero","","https://scispace.com/pdf/la-emergencia-del-lenguaje-y-los-sistemas-dinamicos-4nlvivtx6p.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Discusses vocabulary explosion and its link to cognitive development, but lacks individual longitudinal data, model comparisons, or cross‑linguistic evidence.","El proposito de este articulo es exponer, a manera de introduccion, una interpretacion de la emergencia del lenguaje vista desde la propuesta/teoria de los sistemas dinamicos. Para alcanzar este objetivo, el escrito se organiza en cuatro secciones. La primera, desarrolla una sintesis de tres de las principales teorias que han explicado la adquisicion del lenguaje y que van desde perspectivas de corte biologicista, pasando por interpretaciones basadas en teorias sobre el aprendizaje humano, hasta detenerse en las teorias emergentistas. La segunda parte desarrolla una vision panoramica de como se veria la adquisicion inicial del lenguaje desde las teorias emergentistas. La tercera seccion presenta una explicacion de la emergencia del lenguaje a partir de las principales caracteristicas de los sistemas dinamicos: autoorganizacion, equilibrio, complejidad, fases transicionales, sensibilidad, estabilidad, variabilidad y no linealidad. Por ultimo, se presentan unas conclusiones que senalan la complejidad que se enfrenta al tratar de comprender y explicar este tema.",""
"Why Are There Developmental Stages in Language Learning? A Developmental Robotics Model of Language Development","https://scispace.com/paper/why-are-there-developmental-stages-in-language-learning-a-sw0ubka7xu","2017","Journal Article","Cognitive Science","Anthony F. Morse
Angelo Cangelosi","10.1111/COGS.12390","https://onlinelibrary.wiley.com/doi/pdf/10.1111/cogs.12390","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Uses a developmental robotics model to simulate language stages; provides theoretical discussion of spurt-like phases but lacks child‑level longitudinal vocab data, spurt‑specific analysis, model‑fit comparisons, or cross‑linguistic evidence.","",""
"Modelling Vocabulary Growth from Birth to Young Adulthood","https://scispace.com/paper/modelling-vocabulary-growth-from-birth-to-young-adulthood-11rlf7l1xm","2009","Proceedings Article","Conference of the International Speech Communication Association","Roger K. Moore
L.F.M. ten Bosch","","https://scispace.com/pdf/modelling-vocabulary-growth-from-birth-to-young-adulthood-11rlf7l1xm.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Fits logistic/Gompertz curves to aggregated MacArthur data, models overall growth but lacks fine‑grained individual time series or spurt analysis; notes faster/slower learners and discusses learning‑rate implications; provides computational growth modeling; no cross‑linguistic evidence.","There has been considerable debate over the existence of the ‘vocabulary spurt’ phenomenon - an apparent acceleration in word learning that is commonly said to occur in children around the age of 18 months. This paper presents an investigation into modelling the phenomenon using data from almost 1800 children. The results indicate that the acquisition of a receptive/productive lexicon can be quite adequately modelled as a single growth function with an ecologically well founded and cognitively plausible interpretation. Hence it is concluded that there is little evidence for the vocabulary spurt phenomenon as a separable aspect of language acquisition. Index Terms : child language acquisition, lexical development, vocabulary size",""
"Individual Differences and their Implications for Theories of Language Development","https://scispace.com/paper/individual-differences-and-their-implications-for-theories-1a2wbmx6ql","2019","Book Chapter","","Elizabeth Bates
Philip S. Dale
Donna J. Thal","10.1111/B.9780631203124.1996.00005.X","https://scispace.com/pdf/individual-differences-and-their-implications-for-theories-1a2wbmx6ql.pdf","- **Relevance Score:** 5/100
- **Relevance Tag:** Low Relevance
- **Reasoning:** Provides longitudinal child data and variability but lacks fine‑grained sampling, spurt modeling, or cross‑linguistic/computational work; offers theoretical discussion of lexical‑grammatical links.","",""
"Measuring Early Word Exposure in Infants: A Brief Parent-Report Survey Captures Individual Language Input and Predicts Vocabulary Outcomes","https://scispace.com/paper/measuring-early-word-exposure-in-infants-a-brief-parent-qq3m84y3s37b","2025","Journal Article","","Yuzhen Dong
Charlotte E. Moore
Janani Ramadurai
Elika Bergelson","10.31219/osf.io/kxcw4_v1","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses parent‑report surveys to estimate noun exposure and predict vocabulary; does not provide longitudinal child‑level vocab trajectories, spurt analysis, model comparisons, or cross‑linguistic work.","Individual differences in early language input are rampant but hard to quantify without resource-intensive naturalistic recordings, posing a challenge for testing links between individual experience and facets of language development like vocabulary growth. We tested whether a quick parent survey on infants’ exposure to common nouns could reliably predict nouns’ frequency in home-recordings (testing its validity) and children’s own vocabulary (testing input-learning links). In Study 1 (n=44; 95% White, 5% mixed-race) we gathered monthly home recordings and exposure surveys every two months from 8-18mo. Parent reported exposure to each noun (16/timepoint, 5-point scale) was compared to the noun’s relative frequency in infants' home-recordings, and to comprehension and production of each noun via parent vocabulary survey (CDI). Reported exposure significantly predicted noun frequency in home recordings. It also predicted both reported noun comprehension and production, even after accounting for age. Results from an age- and gender-matched cross-sectional sample (Study 2, n=264, 78% White, 11% mixed-race, 11% other) with the same vocabulary and exposure surveys were consistent, supporting generalizability. These findings suggest a brief word-exposure survey can reliably estimate individualized word input and knowledge, at least for highly common nouns. This method complements naturalistic recordings and corpus-based norms by capturing individual variation and enabling more scalable research across linguistic and sociocultural contexts. ",""
"The development of early vocabulary networks","https://scispace.com/paper/8-16T1dF26gJ","","","","JAF Kalinowski","","https://ediss.uni-goettingen.de/bitstream/handle/11858/16342/Dissertation_Kalinowski_TheDevelopmentOfEarlyVocabularyNetworks.pdf?sequence=1&isAllowed=y","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper examines early vocabulary networks, likely focusing on network structure and maternal influence, without individual longitudinal trajectories, spurt analysis, or modeling.","",""
"Examining Early Vocabulary Growth Trajectories in Late Talkers in a Low‐Income Longitudinal Sample","https://scispace.com/paper/examining-early-vocabulary-growth-trajectories-in-late-desa74sta3o8","2025","Journal Article","Infancy","Britt Singletary
Hui Jiang
Winifred Graham Wilberforce
Daniela Avelar
Kristina Strother‐Garcia
Laura M. Justice","10.1111/infa.70036","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses low‑income cohort to compare LT vs. non‑LT group trajectories; lacks fine‑grained individual time series, spurt analysis, model comparisons, or broader theoretical/computational work.","Studies show children in low-income households have heightened risk of developing as late talkers (LTs). Scholars have attributed the cause of these differences to variability in child-directed and observed language input, parenting quality, attendance at childcare facilities, or some combination therein, as briefly reviewed. However, this study focuses on a sample entirely of families experiencing low income to explore differences within this group. This study explores growth trajectories for child vocabulary production from age 8-30 months in a racially-diverse low-income longitudinal sample in the U.S. (n = 199). Using multi-level multiple group models, we explore differences in growth trajectories for LTs and non-LT peers (identified: age 22-30 months) and identify the age at which vocabulary sizes begin to significantly differ, controlling for the effects of child age-at-test, sex, primary home language, and mother's education. Results show distinctly different trajectories, such that: (1) LTs experience relatively flat growth resulting in significantly smaller vocabulary sizes over time and (2) divergence occurs at ∼11 months. Future research is needed to fully understand how and why LT trajectories begin to differ so significantly at this age, and how we can better intervene earlier to reduce the likelihood of LT. ",""
"Commonality and individual differences in vocabulary growth","https://scispace.com/paper/commonality-and-individual-differences-in-vocabulary-growth-cyg0aacg01","2004","","","Philip Dale and Judith Goodman","10.4324/9781410611192-10","https://www.researchgate.net/profile/Philip-Dale-3/publication/313198654_Commonality_and_individual_differences_in_vocabulary_growth/links/5a1ee6a4458515a4c3d25a97/Commonality-and-individual-differences-in-vocabulary-growth.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Paper discusses high‑tech methods for language research, not longitudinal child vocab data, spurt analysis, model comparisons, or individual differences.","We live in an era of high-tech everyday life. Computer chips can be found in 
automobiles, toys, washing machines and toasters. The study of language use 
and acquisition is no exception. Among the techniques currently in fashion 
are computerized analysis of language samples (MacWhinney, 2000), split 
video monitors with a soundtrack that matches one image for the study of 
language comprehension (Hirsh-Pasek & Golinkoff, 1996), evoked-potential 
recording to trace the division of labor between the two hemispheres in 
language processing (Mills, Coffey-Corina & Neville, 1997), magnetic 
resonance	 imaging	 (MRI)	 to	 identify	 the	 brain	 locus	 of	 specific	 aspects	 of	
language processing (Raichle, 1994), and molecular genetic techniques to 
identify	and	characterize	the	influence	of	specific	genes	on	language	(Plomin	
& Dale, 2000; Meaburn, Dale, Craig & Plomin, 2002).",""
"Bursty, Irregular Speech Input to Children Predicts Vocabulary Size","https://scispace.com/paper/bursty-irregular-speech-input-to-children-predicts-49yfcpwfgic5","2024","Journal Article","Developmental Science","Margaret Cychosz
Rachel Romeo
Jan Edwards
Rochelle S. Newman","10.1111/desc.13590","https://scispace.compdf/bursty-irregular-speech-input-to-children-predicts-49yfcpwfgic5.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses large‑scale home recordings to link bursty speech exposure to concurrent vocabulary size; does not provide fine‑grained longitudinal vocab trajectories or spurt modeling, but notes individual variability and supports exposure‑consolidation theory.","ABSTRACT Children learn language by listening to speech from caregivers around them. However, the type and quantity of speech input that children are exposed to change throughout early childhood in ways that are poorly understood due to the small samples (few participants, limited hours of observation) typically available in developmental psychology. Here we used child‐centered audio recorders to unobtrusively measure speech input in the home to 292 children (aged 2–7 years), acquiring English in the United States, over 555 distinct days (approximately 8600 total hours of observation, or 29.62 h/child). These large timescales allowed us to compare how different dimensions of child‐directed speech input (quantity, burstiness) varied throughout early childhood. We then evaluated the relationship between each dimension of input and children's concurrent receptive vocabulary size. We found that the burstiness of speech input (spikes of words) was a stronger correlate with age than the quantity of speech input. Input burstiness was also a stronger predictor than input quantity for children's vocabulary size: children who heard spiky, more intense bouts of input had larger vocabularies. Overall, these results reaffirm the importance of speech input in the home for children's language development and support exposure–consolidation models of early language development. ",""
"Connecting Environmental and Genetic Explanations for Nonlinear Language Development in Infancy and Toddlerhood","https://scispace.com/paper/connecting-environmental-and-genetic-explanations-for-30dsmxgw01","2024","Journal Article","Biological Psychiatry","Federica Bulgarelli","10.1016/j.biopsych.2024.03.001","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on environmental and genetic factors influencing nonlinear language development; lacks individual child time‑series, spurt analysis, model comparisons, or cross‑linguistic data.","Language development is not linear, regardless of the lens through which it is examined. Across both comprehension (i.e., receptive vocabulary) and production (i.e., expressive vocabulary, grammar), development is characterized by slow and gradual progress followed by sudden spurts. For example, comprehension is thought to improve drastically around 14 months of age; while infants exhibit knowledge of a few words prior to this time, their word recognition quickly improves after this point (1). Expressive vocabulary knowledge is also slow at first; typically developing infants go from knowing just a few words to knowing at least 50, but typically more than 100, between 18 and 24 months of age (2). ",""
"The CDI in two longitudinal datasets: Methods and differences across decades","https://scispace.com/paper/the-cdi-in-two-longitudinal-datasets-methods-and-differences-10k34rxghf","2024","Preprint","","Trevor K. M. Day
Arielle Borovsky
Donna Thal
Jed T. Elison","10.31234/osf.io/rwhcy","https://scispace.compdf/the-cdi-in-two-longitudinal-datasets-methods-and-differences-10k34rxghf.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses CDI datasets to compare methodological changes across decades; provides broad methodological insight but lacks fine‑grained individual trajectories, spurt analysis, or modeling. Briefly discusses theoretical implications of longitudinal trends.","The MacArthur-Bates Communicative Development Inventories (CDI) are widely used, parent-report instruments of language acquisition. Here, we focus on the word-inventory sections of the instruments, and show two different approaches to modeling CDI data, based on real-world need. First, we show that Words &amp;amp; Gestures data collected out-of-range can be robustly adjusted to Words &amp;amp; Sentences Scores. Second, we demonstrate a novel application of Gompertz growth curves to longitudinal CDI data, especially when the same timepoints were not collected between individuals (i.e., an accelerated longitudinal design). Gompertz curves provide a “growth rate” parameter that can be used to summarize vocabulary development. We compare these parameters between healthy developing children in two longitudinal cohorts, as well as a cohort of children with developmental diagnoses, who we show to have lower growth rates. We hope these analyses and results inform future work. ",""
"Bursty, irregular speech input to preschoolers predicts vocabulary size","https://scispace.com/paper/bursty-irregular-speech-input-to-preschoolers-predicts-3darc9qdgv","2024","Preprint","","Margaret Cychosz
Rachel Romeo
Jan Edwards
Rochelle S. Newman","10.31234/osf.io/6x3d7","https://scispace.compdf/bursty-irregular-speech-input-to-preschoolers-predicts-3darc9qdgv.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses burstiness of speech input to predict vocabulary size; does not provide daily/weekly longitudinal vocab data or spurt analysis, but notes individual variability and links to exposure‑consolidation theory.","Children learn language by listening to speech from caregivers around them. However, the type and quantity of speech input that children are exposed to changes throughout early childhood in ways that are poorly understood due to the small samples (few participants, limited hours of observation) typically available in developmental psychology. Here we used child-centered audio recorders to unobtrusively measure speech input in the home to 292 children, aged 2-7 years, over 555 distinct days (approximately 8,600 total hours of observation, or 29.62 hours/child). These large timescales allowed us to compare how different dimensions of child-directed speech input (quantity, burstiness) varied throughout early childhood. We then evaluated the relationship between each dimension of input and children's concurrent receptive vocabulary size. We found that the burstiness of speech input (spikes of words) was a stronger correlate with age than the quantity of speech input. Input burstiness was also a stronger predictor than input quantity for children's vocabulary size: children who heard spiky, more intense bouts of input had larger vocabularies. Overall, these results reaffirm the importance of speech input in the home for children's language development, and support exposure-consolidation models of early language development. ",""
"Vocabulary growth in late talkers: lexical development from 2;0 to 3;0","https://scispace.com/paper/vocabulary-growth-in-late-talkers-lexical-development-from-2-kq21l3ej87","2000","Journal Article","Journal of Child Language","Leslie Rescorla
Jennifer Mirak
Leher Singh","10.1017/S030500090000413X","https://scispace.com/pdf/vocabulary-growth-in-late-talkers-lexical-development-from-2-kq21l3ej87.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses six‑month intervals to track group vocabularies; no fine‑grained individual time series or spurt modeling. Mentions variability across children and discusses implications for language development theory, but lacks step‑vs‑gradual model comparison, computational simulation, or cross‑linguistic data.","Vocabulary growth from 2;0 to 3;0 was studied in 28 late talkers using expressive vocabulary inventories reported bimonthly on the Language Development Survey (LDS). Group milestones were 18 words at 2;0, 89 words at 2;6, and 195 words at 3;0. A sub-group of 11 children (Group 1) showed a rapid vocabulary spurt between 2;2 and 2;8, reached the 150-180 word mark by 2;6, and attained the LDS ceiling of about 300 words by 2;10. In contrast, the 17 children in Group 2 still had a mean vocabulary of fewer than 30 words at 2;6, had less of a vocabulary spurt when they did start acquiring words, and attained the 150-180 vocabulary mark at 3;0. All 3;0 language outcome measures were significantly predicted by LDS vocabulary size from 2;2 to 2;4.",""
"Early lexical development in German: a study on vocabulary growth and vocabulary composition during the second and third year of life","https://scispace.com/paper/early-lexical-development-in-german-a-study-on-vocabulary-365h9wnrin","2002","Journal Article","Journal of Child Language","Christina Kauschke
C. Hofmeister","10.1017/S0305000902005330","https://scispace.com/pdf/early-lexical-development-in-german-a-study-on-vocabulary-365h9wnrin.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses German corpus to chart aggregate type/token growth; no individual child time‑series, spurt analysis, or model fitting. Briefly discusses general developmental patterns, offering limited theoretical insight.","This paper focuses on aspects of early lexical acquisition in German. There have been conflicting results in the literature concerning both the pattern of vocabulary growth and the composition of the early lexicon. Our study describes the development of various categories of words and questions the preponderance of nouns in spontaneous speech. 32 children were studied longitudinally through recordings made at age 1;1, 1;3, 1;9 and 3;0. The following properties of the data were investigated: vocabulary size in relation to age, frequency of word use, and distribution of word categories. The results show that use of both types and tokens increases with time. A trend analysis indicates an exponential increase in vocabulary production in the second year, followed by a further expansion. This vocabulary spurt-like pattern can be observed in the use of word types and tokens. The findings in regard to vocabulary composition illustrate the dynamics present in the development of word categories. In the beginning, children use mostly relational words, personal-social words and some onomatopoeic terms. These categories are gradually complemented with nouns, verbs, function words and other words so that we see a balanced lexicon by 3;0. Trend analyses clarify characteristic developmental patterns in regard to certain word categories. Our spontaneous speech data does not support a strong noun-bias hypothesis.",""
"Word Learning in the Developing Brain: ERP Dynamics of Learning Word-Object Associations","https://scispace.com/paper/word-learning-in-the-developing-brain-erp-dynamics-of-1ym4iir9y6","2016","Dissertation","","Kristina Borgström","","https://scispace.com/pdf/word-learning-in-the-developing-brain-erp-dynamics-of-1ym4iir9y6.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses vocabulary spurt theories and ERP evidence, but lacks individual longitudinal trajectories, model comparisons, or cross‑linguistic data; provides theoretical context without computational modeling.","This dissertation investigated electrophysiological measures of individual differences in toddlers’ ability to learn novel object labels and process familiar object words and their referents. The studies measured both visual and auditory event-related potentials (ERPs) in response to pictures of objects and words in a longitudinal sample of 20- to 24-month-olds, an age of dynamic vocabulary development. These ERP measures were related to the children’s productive vocabulary size as well as behavioral measures of word comprehension and object recognition.Study I aimed to test children’s ability to map familiar words to versions of their referents displaying reduced visual information (only overall shape or isolated parts), and whether this ability correlated with vocabulary size. Children with larger vocabularies showed a stronger N400 incongruity effect in response to words paired with correct vs. incorrect shape referents specifically, and the N400 effect in the shape condition also correlated with the children’s ability to overtly identify objects from their overall shape in a behavioral test. These results are discussed in relation to previous research demonstrating the emergence of a shape bias in children’s Word extension, as well as improvements in object shape recognition, during the second year of life.Study II investigated individual differences in novel word-object mapping andchanges with age in this ability. The overall sample showed ERP evidence of novel word learning (an N400 semantic incongruity effect) after five consistent word-object pairings at 24 months but not at 20 months. Children with large vocabularies demonstrated the same linear attenuation of N400 amplitude during novel word repetition as is commonly seen in adults, while children with smaller vocabularies did not show such attenuation until the end of the learning phase.Study III focused on the 20 month data set and explored how visual ERPs weremodulated as object-word pairs were presented repeatedly, and how these measures of visual object processing related to successful fast mapping of the novel words to the objects. A larger attenuation of the Nc component (associated with attention) predicted successful word learning, measured as a larger N400 incongruity effect to the novel words after training. Furthermore, better initial recognition of familiar objects correlated with a stronger N400 effect to the words for those objects. The results present novel evidence for a link between efficient visual processing of objects and word learning ability.Taken together, these findings demonstrate that the rapid vocabulary growth and striking individual differences in productive vocabulary development seen during children’s second year are linked to the dynamics of specific brain mechanisms involved in semantic processing of words and their referents.",""
"Does input influence uptake? Links between maternal talk, processing speed and vocabulary size in Spanish‐learning children","https://scispace.com/paper/does-input-influence-uptake-links-between-maternal-talk-26yyfcdmr7","2008","Journal Article","Developmental Science","Nereyda Hurtado
Virginia A. Marchman
Anne Fernald","10.1111/J.1467-7687.2008.00768.X","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses caregiver input measures to predict vocabulary size and processing speed in Spanish‑learning toddlers; lacks fine‑grained longitudinal vocab trajectories, spurt analysis, model comparisons, or cross‑linguistic data.","It is well established that variation in caregivers' speech is associated with language outcomes, yet little is known about the learning principles that mediate these effects. This longitudinal study (n = 27) explores whether Spanish-learning children's early experiences with language predict efficiency in real-time comprehension and vocabulary learning. Measures of mothers' speech at 18 months were examined in relation to children's speech processing efficiency and reported vocabulary at 18 and 24 months. Children of mothers who provided more input at 18 months knew more words and were faster in word recognition at 24 months. Moreover, multiple regression analyses indicated that the influences of caregiver speech on speed of word recognition and vocabulary were largely overlapping. This study provides the first evidence that input shapes children's lexical processing efficiency and that vocabulary growth and increasing facility in spoken word comprehension work together to support the uptake of the information that rich input affords the young language learner.",""
"The Child’s Language System during the Vocabulary Explosion: Individual and Common Trends","https://scispace.com/paper/the-childs-language-system-during-the-vocabulary-explosion-4hsd9u8ewad9","2025","Journal Article","Ученые записки Казанского государственного университета","M. V. Eliseeva
K. A. Tossa","10.26907/2541-7738.2024.5.154-165","https://scispace.compdf/the-childs-language-system-during-the-vocabulary-explosion-4hsd9u8ewad9.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses two‑child case studies with longitudinal diaries to track vocab, phonology, morphology; shows individual patterns but lacks fine‑grained spurt analysis, model fitting, or cross‑linguistic comparison.","A longitudinal diary study on the formation of two young girls’ individual language systems was carried out. In both cases, the general language ability was tracked by considering its key components, including the phonetic, lexical, morphological, and syntactic ones, as well as imitation skills and early metalinguistic awareness. The relation between these components (autonomy or mutual influence) was examined. The MacArthur–Bates Communicative Development Inventories (CDI) were used as an auxiliary tool. The findings of the two case studies were compared with the published results of a systemic analysis based on the extensive MacArthur–Bates-CDI database on various components of general language ability. The comparisons revealed shared and individual language acquisition patterns in the early stages of speech ontogenesis. The obtained data are consistent with those reported in previous research: in the early stage of language acquisition, the speech of the girls was marked by an interaction between the phonetic (articulation of complex three- or four-syllable words), lexical (vocabulary growth), and morphological (learning grammatical categories) components, while the syntactic component progressed relatively autonomously; and then, during the later stage, morphological skills served more as a supportive mechanism that facilitated the construction of grammatically accurate syntactic structures. ",""
"Individual differences in early word learning","https://scispace.com/paper/individual-differences-in-early-word-learning-aqbrmi1f9o","2017","Book Chapter","","Meredith L. Rowe
Kathryn A. Leech","10.4324/9781315730974-8","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Reviews child‑level variability in early word learning but lacks longitudinal, fine‑grained trajectories, spurt analysis, or modeling; discusses theory and individual differences broadly.","Children vary widely in the rate and breadth of vocabulary acquisition across early childhood. This chapter reviews relevant literature on the nature of individual differences in children's early word learning, including issues relevant to measuring that learning. It proves several child-factors and other proximal environmental factors that account for some of this variation. More recent advances in methodology and technology have allowed researchers to sensitively measure very early language comprehension and production. Word learning is an area of language that shows large variability in both size and rate of acquisition. The speech that children are exposed to during the early childhood period is consistently strongly related to the rate and breadth of vocabulary acquisition. The chapter summarizes the research to date on the predictors and consequences of the quantity and quality of parents' child-directed speech for children's word learning. The communicative environments that children are immersed in during early childhood help shape their vocabulary development.",""
"FAST-TRACK REPORT Does input influence uptake? Links between maternal talk, processing speed and vocabulary size in Spanish-learning children","https://scispace.com/paper/fast-track-report-does-input-influence-uptake-links-between-3ujfvic800","2008","","","Nereyda Hurtado
Virginia A. Marchman
Anne Fernald","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides only two time‑point vocab measures for Spanish learners; does not examine spurt phenomena, model trajectory shapes, or include computational, theoretical, or cross‑linguistic analyses.","It is well established that variation in caregivers’ speech is associated with language outcomes, yet little is known about the learning principles that mediate these effects. This longitudinal study ( n = 27) explores whether Spanish-learning children’s early experiences with language predict efficiency in real-time comprehension and vocabulary learning. Measures of mothers’ speech at 18 months were examined in relation to children’s speech processing efficiency and reported vocabulary at 18 and 24 months. Children of mothers who provided more input at 18 months knew more words and were faster in word recognition at 24 months. Moreover, multiple regression analyses indicated that the influences of caregiver speech on speed of word recognition and vocabulary were largely overlapping. This study provides the first evidence that input shapes children’s lexical processing efficiency and that vocabulary growth and increasing facility in spoken word comprehension work together to support the uptake of the information that rich input affords the young language learner.",""
"Filling gaps in early word learning.","https://scispace.com/paper/filling-gaps-in-early-word-learning-1ptuzs7zm2","2018","Journal Article","Nature Human Behaviour","Thomas T. Hills
Cynthia S. Q. Siew","10.1038/S41562-018-0428-Y","https://scispace.com/pdf/filling-gaps-in-early-word-learning-1ptuzs7zm2.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses network analysis to describe gap‑forming/filling in word learning, offering a theoretical lens and computational network model, but lacks individual longitudinal trajectories, spurt focus, or cross‑linguistic data.","Years of research has shown that children do not learn words at random, but in distinct patterns. Why do we observe the patterns that we do? By using network science and investigating the words that children don’t learn, researchers have potentially uncovered a general property of word learning as a process of gap forming and filling.",""
