"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract","Data Availability Assessment"
"An Investigation of Response to Intervention Implementation in 24 Middle Schools Located Throughout Westchester, Putnam, and Rockland Counties in New York State","https://scispace.com/paper/an-investigation-of-response-to-intervention-implementation-1g6lmmv4jo","2011","","","Noreen Urso","","https://scispace.com/pdf/an-investigation-of-response-to-intervention-implementation-1g6lmmv4jo.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks reading fluency development in middle‑school students, noting shift from decoding to automatic reading, but lacks trial‑level abrupt insight data or animal/latent‑learning designs.","Response to Intervention (RTI) was a major change to the way school districts across the country provided intervention to students at risk of lagging behind in the areas of reading, math, and behavior with a focus on early reading instruction, changing the way all school districts provided academic intervention to students and how they identified students with learning disabilities. The Individuals with Disabilities Education Act (IDEA), 2004 provided legislative requirements that all public school districts across the country provide research based reading instruction prior to referring a student to be considered as having a learning disability. Although the federal government authorized this initiative they gave no specific implementation guidelines, and gave individual states the authority to implement the mandate. The New York State Education Department (NYSED), unlike other state education departments around the country who did provide guidelines for RTI grades K through 12, decided to mandate RTI only for grades K through 4, to be fully implemented by the year 2012 (Delorenzo & Stevens, 2008). Where did this leave middle schools in New York State to provide RTI to their students? Using a mixed methods approach, this researcher conducted a regional program evaluation and surveyed all school administrators in three counties in the southeastern region of New York State, to ascertain what percentage of middle schools have implemented RTI, to what degree, and what factors influenced the successful implementation of RTI and what factors may have been the barriers to success. Using the information from both the survey and the interviews, this researcher presented findings and specific recommendations in order to assist middle schools across the state to successfully implement RTI. The findings and recommendations will add to the body of research available on RTI, especially at the middle school level. Follow-up studies are encouraged to assist school districts in moving toward full implementation of RTI at the secondary level. Degree Type Dissertation Degree Name Doctor of Education (EdD) Department Executive Leadership First Supervisor Ronald D. Valenti Second Supervisor Christopher Griffin This dissertation is available at Fisher Digital Publications: http://fisherpub.sjfc.edu/education_etd/57 Subject Categories Education This dissertation is available at Fisher Digital Publications: http://fisherpub.sjfc.edu/education_etd/57 An Investigation of Response to Intervention Implementation in 24 Middle Schools Located Throughout Westchester, Putnam, and Rockland Counties in New York State",""
"A Modified Delphi Study to Define ""Ah Ha"" Moments in Education Settings.","https://scispace.com/paper/a-modified-delphi-study-to-define-ah-ha-moments-in-education-2pg6ywvre6","2015","Journal Article","Educational research quarterly","Jobeth Pilcher","","https://files.eric.ed.gov/fulltext/EJ1061935.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a consensus definition of ""ah ha"" moments via expert Delphi; contains no empirical trials, animal work, longitudinal tracking, or trial‑by‑trial performance data.","Ah ha moments are often mentioned in education literature. These moments are suggested to be a powerful aspect of learning yet limited research is present regarding this topic. Ah ha learning moments have also not been defined in the education literature, resulting in the likelihood that each educator and learner may have differing definitions. Before studies can be conducted to seek out educational strategies to promote these learning moments, a clear definition is needed. This article presents the results of a modified Delphi study aimed at seeking a consensus definition of ah ha learning moments among a group of experts from varied education settings.An ah ha moment is defined by Merriam-Webster (2014) as ""a moment of sudden realization, inspiration, insight, recognition, or comprehension."" Ah ha moments have also been referred to as insight, Eureka, epiphanies, and light bulb moments. An ah ha experience can indicate understanding of information that was previously not comprehended (Chein & Weisberg, 2014; Kounios, et al., 2008; Penaluna, Coates, & Penaluna, 2010). Educators recognize ah ha moments as being an important and powerful aspect of the learning environment (Hardjito, 2010; Kowalski, 2007; Paulus, 2008; Sword, 2012). However, an extensive review of the literature demonstrated a lack of research from the education arena regarding this topic. Research is needed to explore and examine potential teaching and learning strategies that can promote ah ha learning moments. However, before delving too deeply into explorative studies, ah ha moments needed to first be defined from the education perspective. A consensus definition can provide the framework for additional data collection and future studies.This article includes a description of a modified Delphi study regarding ah ha learning moments. The study purpose was twofold. The first was to develop and gain consensus for a definition of ah ha learning moments by actively engaging education experts from a variety of educational settings in development of a definition. The second was to explore potential strategies that can promote ah ha learning moments by seeking insight from experts based on their prior experiences. The results of this study can inform future data collection aimed at identifying strategies to promote an increase in these moments in educational settings.Background, Review of Literature, and SignificanceLong term recall of information is needed in order for learners to apply their knowledge (Sousa, 2011; Willis, 2006). In particular, learners need to be able to apply the information they learn in a variety of settings and situations. As a result, education needs to be provided in a manner that promotes long term recall (Sousa, 2011). Research studies from the cognitive sciences suggested that ah ha moments can improve long term memory. For example, fMRI studies have indicated the amygdala (the emotion center of the brain) is actively stimulated during ah ha moments (referred to as flashes of insight) resulting in stimulation of long term memory of the episode (Dudai, 2011). Additional studies from the cognitive sciences have examined how ah ha moments are processed and stored in the brain (Chein & Weisberg, 2014; Cinan & Dogan, 2013; Dietrich & Kanso, 2010; Kounios & Beeman, 2009). Similarly, studies from the behavioral sciences have examined ah ha moments in relation to creativity, pleasure, and perceived confidence (Muth & Carbon, 2013; Topolinski & Reber, 2010; Zhong, Dijksterhuis, & Galinsky, 2008).An in-depth review of the education literature for ah ha /earning moments resulted primarily in anecdotal articles. For example, many educators reported the importance of ah ha moments during learning (Hardjito, 2010; Kowalski, 2007; Paulus, 2008; Sword, 2012). Mavor and associates (2010) described ah ha or Eureka in the industrial training setting as the ""moment whereby the logical relationship between parts of the problem become clear"" to the learner (p. …",""
"Learning to Read: A Longitudinal Study of Word Skill Development in Two Curricula. 1986/4.","https://scispace.com/paper/learning-to-read-a-longitudinal-study-of-word-skill-1ihbipf0wo","1985","","","Alan Lesgold","","https://scispace.com/pdf/learning-to-read-a-longitudinal-study-of-word-skill-1ihbipf0wo.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Tracks children’s reading automaticity over years, linking curriculum differences to skill growth, but lacks trial‑level sudden insight events, animal subjects, latent‑learning design, or single‑trial analyses.","A study examined how word recognition automaticity develops and its relationship to the acquisition of comprehension skill. Two different methods for teaching reading were used: (1) a global method using the Houghton Mifflin basal reading program, and (2) a code method using the New Reading System, which emphasizes word decoding skills along with comprehension skills. Core data were collected with children over a three-year period from first through third grade. Measures included reaction times for oral reading of individual words and for judgments of word meanings, comprehension of sentences and passages, coding of errors for sensitivity to context and fidelity to the phonemic code, and subtest scores from achievement tests. Results indicated a relationship between word recognition efficiency early in learning and reading comprehension performance later on. The two different teaching approaches resulted in substantial qualitative differences in acquisition of word recognition ability; These differences in oral reading disappeared by the end of third grade. The findings do not provide a basis for choosing between code and global methods, but they do suggest that neither method sufficiently develops word recognition efficiency. Eight figures and four tables of data supplement the text. (SRT) *********************************************************************** * Reproductions supplied by EDRS are the best that can be made * * from the original document. * *********************************************************************** 12 ;6 gi 10 ; 0 i E; if",""
"Maps, space, and places","https://scispace.com/paper/maps-space-and-places-k42qm384sq","1982","Journal Article","Behavioral and Brain Sciences","Roger M. Downs","10.1017/S0140525X00013972","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses world‑graph and cognitive‑map concepts, mentions latent learning, but lacks sudden insight events, animal manipulation tasks, human longitudinal data, or trial‑by‑trial analysis.","We argue that a map is meaningless unless we have a process for using it. Thus, in this paper, we not only offer the world graph as a representation of relationships among situations the animal has encountered and may encounter again, but we also offer algorithms for how the information encoded in the world graph may be used by the animal in determining its behavior. Each node of the graph encodes a recognizable situation in the animal's world, but a given place may well be encoded in a number of different nodes. Nodes not only require algorithms for the recognition of the situation; they store information about drive reduction associated with the encoded situation. We note that the use of graphs as a basis for exploring some search space is well known in artificial intelligence (AI), but we stress the importance of the animal's exploration of its environment for growing the graph, as distinct from the mathematically described potential nodes frequent in AI search spaces. To explore a number of hypotheses about the way information in the world graph is used to guide the animal's movement, we recall a number of classical experiments on maze exploration by animals, and use them to argue for the nonlocal hypothesis (selection of a path does not depend only upon information about the immediate environment of the animal) and the competing nodes hypothesis (more than one drive may enter into the determination of the animal's behavior at any time). An important feature of the model is that it yields exploration and latent learning without the introduction of an exploratory drive. We also note that the performance exhibited by the model appears to be statedependent when the animal operates under high drive levels. The drive-interaction matrix is offered as a subject for future research. We complement the presentation of the world graph model, its drive dynamics, and how these are constrained by experiments on maze behavior, with a brief analysis of maps in the brain. We distinguish egocentric maps which we relate to the many visual systems from allocentric maps. We offer a somewhat unconventional view of short-term and long-term memory. We examine cooperative computation in somatotopically organized networks, relating this to visually guided behavior in the frog, and to the interaction of colliculus and cortex in the control of eye movements. We examine, but do not advocate, the hypothesis that the hippocampus is a cognitive map. We do stress that if it is a cognitive map, it must be seen as a chart of the local neighborhood, rather than the whole atlas; and we note that the cognitive map hypothesis would lead one to expect the region to exhibit activation of place cells before the animal leaves the previous place.",""
"Naming Speed, Letter-Sound Automaticity, and Acquiring Blending Skills among Students with Moderate Intellectual Disabilities","https://scispace.com/paper/naming-speed-letter-sound-automaticity-and-acquiring-4qm5etkaz4","2011","","","Dawn H. Davis","","https://scispace.com/pdf/naming-speed-letter-sound-automaticity-and-acquiring-4qm5etkaz4.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on naming speed and letter‑sound automaticity in students with moderate intellectual disabilities; lacks sudden insight events, animal subjects, latent‑learning designs, longitudinal abrupt transitions, or trial‑by‑trial analysis.","NAMING SPEED, LETTER-SOUND AUTOMATICITY, AND ACQUIRING BLENDING SKILLS AMONG STUDENTS WITH MODERATE INTELLECTUAL DISABILITIES by Dawn H. Davis Students with moderate intellectual disabilities (MoID) typically are not taught decoding skills because they have difficulty mastering critical blending skills. In response to this skill deficit among students with MoID, an Initial Phonics instructional sequence was created that included student development of rapid and automatic retrieval of taught letter-sound correspondences to a level of mastery before teaching the skill of blending. For each of 16 students with MoID (ages 6-15), mastery criterion of letter-sound automaticity phases was determined by their individual naming speed as measured by the Rapid Object Naming (RON) subtest of the Comprehensive Test of Phonological Processing (CTOPP). Visual analysis of graphically displayed single-case data revealed a functional relation between simultaneous prompting procedures and letter-sound correspondences, automaticity, and blending acquisition for all students. Furthermore, the use of hierarchical linear growth modeling (HLGM) revealed statistical significance for: (a) the impact of daily instruction on the development of letter-sound correspondences, automaticity, and blending in terms of average student growth per instructional session, (b) variability between student growth trajectories within automaticity and blending phases, (c) student pretest scores on RON as an explanatory variable for differences between growth trajectories within automaticity treatment phases, and (d) the extent to which the number of sessions to mastery within automaticity phases and student age predicted acquisition of blending skills. The purpose of identifying explanatory/predictor variables was to classify cognitive predictors for students with MoID who successfully acquire blending skills. NAMING SPEED, LETTER-SOUND AUTOMATICITY, AND ACQUIRING BLENDING SKILLS AMONG STUDENTS WITH MODERATE INTELLECTUAL DISABILITIES by Dawn H. Davis",""
"Why My “Aha!” Is Your “Hmm …”","https://scispace.com/paper/why-my-aha-is-your-hmm-19xclixiu3","2024","Book Chapter","","Christine Chesebrough
Yongtaek Oh
John Kounios","10.1017/9781009244244.012","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on human individual differences in insight, lacking trial‑level performance data, animal subjects, latent‑learning designs, or longitudinal skill tracking.","Although insight experiences are recognized to be cognitively, physiologically, and neurologically distinct from other forms of reasoning and problem solving, it also appears that the experience of insight is not the same for all types of individuals or in all circumstances. Researchers in our lab and others have begun to examine the individual differences associated with the insight experience: what makes certain individuals more likely to report solving problems insightfully, and how might the subjective experience of insight differ among people according to their underlying psychological and neurobiological characteristics? Research demonstrates that the tendency to experience insight during problem-solving varies among individuals as a function of transient differences in one's psychological state as well as stable, trait-like differences in neurocognitive dynamics. We argue that an individual differences approach can further disambiguate the components of insight on the behavioral and neural levels and help us understand when, and for whom, such experiences are most likely to occur, and how they may affect us depending on our individual motivations, goals, and underlying neurobiology. ",""
"Metacognitive experience on Raven’s matrices versus insight problems","https://scispace.com/paper/metacognitive-experience-on-raven-s-matrices-versus-insight-2us14nhi03","2021","Journal Article","Metacognition and Learning","Adam Chuderski
Jan Paweł Jastrzębski
Bartłomiej Kroczek
Hanna Kucwaj
Michał Ociepka","10.1007/S11409-020-09236-6","https://scispace.com/pdf/metacognitive-experience-on-raven-s-matrices-versus-insight-2us14nhi03.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides subjective insight ratings on Raven matrices and insight problems, but lacks sudden performance jumps, animal subjects, latent‑learning design, longitudinal tracking, or trial‑by‑trial analysis.","Participants rated Intuition, Suddenness, Pleasure, and Certainty accompanying their solutions to items of a popular fluid intelligence test – Raven’s Advanced Progressive Matrices (RAPM) – that varied from easy (around 80% correct) to difficult (around 20% correct). The same ratings were collected from four insight problems interleaved with RAPM. Suddenness and Certainty substantially decreased from easy to difficult matrices (Pleasure strongly overlapped with Certainty). In easy matrices, subjective experience matched that observed during insight problems, suggesting the highly fluent processing resulting in vivid and univocal solutions. By contrast, processing difficult matrices seemed to involve effortful incremental combination of complex information that yielded uncertain outcomes, resembling full-blown analytic problems. Only Intuition, generally rated low, was unaffected by RAPM difficulty. These results suggest that RAPM constitutes a heterogeneous test, with easy vs. difficult items involving relatively distinct types of processing. This novel knowledge can help in understanding the processes underlying solving Raven’s matrices. The study also contributes to the understanding of the validity of subjective ratings as measures of metacognition.",""
"Cognitive Mapping and Episodic Memory Emerge From Simple Associative Learning Rules","https://scispace.com/paper/cognitive-mapping-and-episodic-memory-emerge-from-simple-39yuhxbh","2023","Posted Content","","","10.21203/rs.3.rs-2733393/v1","https://scispace.com/pdf/cognitive-mapping-and-episodic-memory-emerge-from-simple-39yuhxbh.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Models cognitive mapping via associative rules in simulation; lacks animal/human trials, sudden insight events, or Tolman‑style latent learning, limiting relevance.","Abstract Episodic memory is characteristic of many actively foraging animals that exploit definable territories, enabling them to map contexts and environmental features in space and time. Memories are stored as episodic sequences of associative experiences, whose recall allows cognitive mapping of territories and social networks, predictive outcomes of imagined situations, and synthetic creativity in niche modification. These abilities are underused in artificial intelligence (AI) as most existing models are unwieldy in their need for computational power, and they lack the goal-directed motivation of animals. Here we show how simple associative learning rules are expansible for efficient episodic memory in an agent-based foraging simulation with a novel computational module, the Feature Association Matrix (FAM). The FAM enables highly efficient foraging and spatial navigation. It reproduces how higher-order conditioning mechanisms give rise to spatial cognitive mapping by chaining pair-wise associations and encoding them with additional contexts, similar to function of the vertebrate hippocampus. The dynamics are a biologically inspired, bottom-up enhancement of AI for higher-order cognition. This computationally light module provides a framework to create more complex memory systems to enable more adaptive and dynamic behaviors in autonomous agents. By mediating learning of spatiotemporal sequences and spatial mapping, the FAM offers significant potential for developing generalized cognitive mapping for more abstract thought. ",""
"Children’s Development of Understanding Aha-experiences in Problem Solving","https://scispace.com/paper/childrens-development-of-understanding-aha-experiences-in-hkixjqrzv7","2024","Preprint","","Julie A. Haugen
Ida Bekke Rønneberg Nilsen
Rolf Reber","10.31234/osf.io/938qd","https://scispace.compdf/childrens-development-of-understanding-aha-experiences-in-hkixjqrzv7.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on children's conceptual understanding of aha‑experiences via scenario judgments, without measuring sudden performance shifts, animal tasks, latent‑learning designs, longitudinal skill tracking, or trial‑by‑trial performance data.","Little is known about children’s understanding of aha-experiences. On the one hand, there are indications that children experience them from infancy and thus may understand them early. On the other hand, this experience is complex because it comprises several epistemic emotions and insights, and therefore, aha-experiences may be understood later in childhood. The present study aims to examine how children’s understanding of aha-experiences develops. Using a scenario-based approach, 167 children aged 4 to 8 years revealed that at age 4, the children understood at an above-chance level that an aha-experience is about a new idea but attributed the experience to the situation. The oldest children understood even better that the aha-experience is about a new idea to solve a problem and attributed the aha-experience to the idea, not the situation. We discuss the results in terms of similar developmental trajectories in the development of understanding emotions and their relationship to cognition. ",""
"Developing Automaticity in Children with Learning Disabilities: A Functional Perspective Part One: Theory and Assessment","https://scispace.com/paper/developing-automaticity-in-children-with-learning-z3xri7171m","2017","Book Chapter","","Charles Potter","10.5772/INTECHOPEN.70807","https://scispace.com/pdf/developing-automaticity-in-children-with-learning-z3xri7171m.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses case studies of children with learning disabilities to develop automaticity; tracks progress over weeks, showing notable fluency gains, but lacks trial‑level sudden insight data and non‑human or latent‑learning designs.","The current chapter is the first of two chapters in this book to describe an instructional programme based on Luria’s theories, which can be used to develop basic skills and automaticity in reading, as well as basic skills and automaticity in writing and spelling. This chapter focuses on the theory behind the programme and then describes how assessment is used to develop an individual programme relating to both basic skill and fluency needs in reading, writing and spelling. The process is illustrated with one detailed case study, in which instructional needs identified in the assessment process are linked to particular areas of the programme. The results of this child and other case studies are then presented in the second chapter, Developing Automaticity in Children with Learning Disabilities: A Functional Perspective. Part Two: Programme Methods and Materials, in which the results of children exposed to the programme are analysed to identify key implementation variables affecting the development of reading, writing and spelling fluency.",""
"Resurgence of previously reinforced behavior during extinction","https://scispace.com/paper/resurgence-of-previously-reinforced-behavior-during-5ejj6ni82m","1983","","","Robert Epstein","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies resurgence of previously reinforced pigeon pecks during extinction; lacks sudden insight, novel animal tasks, Tolman‑style latent learning, human participants, or trial‑by‑trial learning curve analysis.","Pigeon's pecks on one of two keys were reinforced with food and then extinguish­ ed over one or more sessions. In a test session, an alternative response was reinforc­ ed 20 times and then all reinforcement was withheld. After delays ranging from 21 10 195 sec, during which the frequency of the alternative response could be observed to decrease, pecking reappeared at relatively high rates on the key correlated with a history of reinforcement. The data provide support for a widely applicable princi­ ple: When recently reinforced behavior is no longer effective, previously reinforced behavior recurs.",""
"Longitudinal Predictors of the Overlap between Reading and Math Skills.","https://scispace.com/paper/longitudinal-predictors-of-the-overlap-between-reading-and-2vhmf4n5ge","2018","Journal Article","Contemporary Educational Psychology","Paul T. Cirino
Amanda E. Child
Kelly T. Macdonald","10.1016/J.CEDPSYCH.2018.06.002","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Studies reading‑math skill overlap in children using longitudinal predictors; lacks sudden insight events, animal subjects, latent‑learning designs, trial‑by‑trial analysis, or subjective insight measures.","",""
"Learning by Insight-Like Sudden Comprehension as a Potential Strategy to Improve Memory Encoding in Older Adults","https://scispace.com/paper/learning-by-insight-like-sudden-comprehension-as-a-potential-4plf0orz32","2021","Journal Article","Frontiers in Aging Neuroscience","Jasmin M. Kizilirmak
Larissa Fischer
Justus Krause
Joram Soch
Anni Richter
Björn H. Schott
Björn H. Schott
Björn H. Schott","10.3389/FNAGI.2021.661346","https://scispace.com/pdf/learning-by-insight-like-sudden-comprehension-as-a-potential-4plf0orz32.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses insight‑induced riddles to compare older vs. younger adults, but lacks single‑trial abrupt performance jumps, animal subjects, latent‑learning design, longitudinal child tracking, or trial‑by‑trial analysis.","Several cognitive functions show a decline with advanced age, most prominently episodic memory. Problem-solving by insight represents a special associative form of problem-solving that has previously been shown to facilitate long-term memory formation. Recent neuroimaging evidence suggests that the encoding network involved in insight-based memory formation is largely hippocampus-independent. This may represent a potential advantage in older adults, as the hippocampus is one of the earliest brain structures to show age-related volume loss and functional impairment. Here, we investigated the potential beneficial effects of learning by insight in healthy older (60-79 years) compared to young adults (19-28 years). To this end, we compared later memory performance for verbal riddles encoded incidentally via induced insight-like sudden comprehension in both age groups. We employed a variant of the Compound Remote Associate Task (CRAT) for incidental encoding, during which participants were instructed to judge the solvability of items. In a 24-h delayed surprise memory test, participants attempted to solve previously encountered items and additionally performed a recognition memory test. During this test, older adults correctly solved an equal proportion of new CRA items compared to young adults and both age groups reported a similar frequency of Aha! experiences. While overall memory performance was better in young participants (higher proportion of correctly solved and correctly recognized old CRA items), older participants exhibited a stronger beneficial effect of insight-like sudden comprehension on later recognition memory for CRA items. Our results suggest that learning via insight might constitute a promising approach to improve memory function in old age.",""
"Spatial cognitive maps in animals: new hypotheses on their structure and neural mechanisms.","https://scispace.com/paper/spatial-cognitive-maps-in-animals-new-hypotheses-on-their-13pz7oi6ki","1993","Journal Article","Psychological Review","Bruno Poucet","10.1037/0033-295X.100.2.163","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a theoretical hierarchical model of animal spatial maps; no empirical insight events, animal tasks, latent‑learning designs, human longitudinal data, or trial‑by‑trial analyses.","This article provides a hierarchical model of animal spatial cognitive maps. Such maps include both topological information, which affords loose, yet operational, representations of the connectivity of space and its overall arrangement, and metric information, which provides information about angles and distances. The model holds that maps can be initially described as a set of location-dependent reference frameworks providing directional information about other locations. The addition of an overall directional reference allows for the buildup of more complete (allocentric) representations. A survey of recent neurobiological data provides some hints about the brain structures involved in these processes and suggests that the hippocampal formation and the posterior parietal cortex would act differently by handling topological and metric information, respectively.",""
"Mixture of easy trials enables transient and sustained perceptual improvements through priming and perceptual learning","https://scispace.com/paper/mixture-of-easy-trials-enables-transient-and-sustained-4o7xxsq5lb","2017","Journal Article","Scientific Reports","Zhicheng Lin
Barbara Anne Dosher
Zhong-Lin Lu","10.1038/S41598-017-06989-0","https://scispace.com/pdf/mixture-of-easy-trials-enables-transient-and-sustained-4o7xxsq5lb.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses mixed easy trials to induce transient priming and sustained perceptual learning in humans; provides trial‑by‑trial analyses but lacks sudden insight, animal subjects, latent‑learning design, or long‑term developmental tracking.","The sense of vision allows us to discriminate fine details across a wide range of tasks. How to improve this perceptual skill, particularly within a short training session, is of substantial interest. Emerging evidence suggests that mixing easy trials can quickly improve performance in hard trials, but it is equivocal whether the improvement is short-lived or long-lasting, and additionally what accounts for this improvement. Here, by tracking objective performance (accuracy) and subjective experience (ratings of target visibility and choice confidence) over time and in a large sample of participants, we demonstrate the coexistence of transient and sustained effects of mixing easy trials, which differ markedly in their timescales, in their effects on subjective awareness, and in individual differences. In particular, whereas the transient effect was found to be ubiquitous and manifested similarly across objective and subjective measures, the sustained effect was limited to a subset of participants with weak convergence from objective and subjective measures. These results indicate that mixture of easy trials enables two distinct, co-existing forms of rapid perceptual improvements in hard trials, as mediated by robust priming and fragile learning. Placing constraints on theory of brain plasticity, this finding may also have implications for alleviating visual deficits.",""
"The Aha! Moment The Cognitive Neuroscience of Insight","https://scispace.com/paper/the-aha-moment-the-cognitive-neuroscience-of-insight-1w99vntxdf","2009","Journal Article","Current Directions in Psychological Science","John Kounios
Mark Beeman","10.1111/J.1467-8721.2009.01638.X","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on neural correlates of the Aha! moment using EEG/fMRI, without behavioral performance metrics, animal tasks, latent‑learning designs, longitudinal tracking, or trial‑by‑trial analysis.","A sudden comprehension that solves a problem, reinterprets a situation, explains a joke, or resolves an ambiguous percept is called an insight (i.e., the “Aha! moment”). Psychologists have studied insight using behavioral methods for nearly a century. Recently, the tools of cognitive neuroscience have been applied to this phenomenon. A series of studies have used electroencephalography (EEG) and functional magnetic resonance imaging (fMRI) to study the neural correlates of the “Aha! moment” and its antecedents. Although the experience of insight is sudden and can seem disconnected from the immediately preceding thought, these studies show that insight is the culmination of a series of brain states and processes operating at different time scales. Elucidation of these precursors suggests interventional opportunities for the facilitation of insight.",""
"Capturing 'Aha!' moments of puzzle problems using pupillary responses and blinks","https://scispace.com/paper/capturing-aha-moments-of-puzzle-problems-using-pupillary-3rxz4eao9w","2009","","","Tsunhin John Wong","","https://scispace.com/pdf/capturing-aha-moments-of-puzzle-problems-using-pupillary-3rxz4eao9w.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses pupillary and blink measures to detect emerging insight moments, showing discontinuity but without sharp performance drops; focuses on human participants only, no animal or latent‑learning designs, and lacks longitudinal tracking, though it reports trial‑level physiological data.","Inspired by the design of Metcalfe and Wiebe (1987), this study is a quest for more fine-grained measures of the differences between insight problem solving and non-insight problem solving at the moment of an 'Aha!'. We avoided asking for metacognitive reports that have been shown to disturb insight problem solving (Schooler, Olsson, & Brooks, 1993), and made use of routine (non-insight) problems of a very similar task nature to compare with the performance, eye-related physiological measures, and subjective ratings of participants on their solving of puzzle (insight) problems. We found that puzzle problems and routine problems led to different pupillary dilations with perception of the tasks and mood as possible mediators of the effect. Profiles of pupillary responses and blinks are found to be indicators that depict characteristics of the task nature when a person is unable to predict his/her own problem solving performance on an insight problem. We also found that discontinuity and restructuring are possibly more important in characterizing an insight problem solving event. Third, instead of the traditional sharp and abrupt but indistinct characterization of the insight moment, our data suggested that an insight is possibly an emerging moment of a sense of clarity about the solution which takes time before the time of an 'Aha!' solution declaration, which converges with some of the claims made according to records of historical scientific discoveries (Gruber, 1995).",""
"Goals and habits in the brain.","https://scispace.com/paper/goals-and-habits-in-the-brain-3px82yw6q7","2013","Journal Article","Neuron","Raymond J. Dolan
Peter Dayan","10.1016/J.NEURON.2013.09.007","http://www.gatsby.ucl.ac.uk/~dayan/papers/dolandayan2013.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Discusses Tolman‑style latent learning and cognitive maps conceptually, but provides no sudden‑insight data, animal manipulation tasks, human longitudinal tracking, or trial‑by‑trial analyses.","",""
"Transformations: Theory and Practice in Early Education: Proceedings of the Conference held in University College Cork, Saturday, 5th April, 2003","https://scispace.com/paper/transformations-theory-and-practice-in-early-education-4jvrg3byg1","2003","","","Noirin Hayes
Margaret Kernan","","https://scispace.com/pdf/transformations-theory-and-practice-in-early-education-4jvrg3byg1.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on automaticity in early education, lacking sudden insight events, animal subjects, latent‑learning designs, longitudinal abrupt skill jumps, or trial‑by‑trial analyses.","In recent years a growing body of evidence has implicated deficits in the automaticity of fundamental facts such as word and number recognition in a range of disorders: including ADHD, Dyslexia, Apraxia and Autism. Variously described as habits, fluency, chunking and over learning, automatic processes are best understood in terms of their distinctive properties. While typically identified as fast, parallel, attention free processes, a commonly agreed definition of automaticity continues to elude theorists investigating this concept. Most theorists would, however, agree that since attentional resources are finite, automaticity of basic facts serves to free sufficient mental resources for a learner to focus their attention on the novel or more complex aspects of a task. Yet despite the importance of automaticity to the learner, the term remains largely unfamiliar to most educationalists and early years practitioners. In order to address this issue, the present paper seeks to review several influential theories of automaticity, to describe the problems associated with defining a process as automatic and to draw from relevant research to demonstrate how the early years environment can be organised to promote automaticity in the young learner. INTRODUCTION Throughout the last decade a growing body of research has investigated the relationship between automaticity and a wide range of learning disabilities including attention deficit hyperactivity disorder (ADHD), dysgraphia, and dyscalculia (AASU, 2001; Warshaw, 2002). Evidence from these studies suggests an association between deficits in automaticity and difficulties in reading, reading comprehension, reading fluency, writing, numeracy, spelling, memory, speed, hearing, vision and balance (Gray, 1999; Nicolson & Fawcett, 1999). Similarly deficits in automatic word recognition have been shown to underpin dyslexia, while other research suggests that children with apraxia of speech (a difficulty in sequencing the motor movements necessary for volitional speech) have failed to automatise the basic components of speech (Vellerman, 2001). 128 OMEPint2004fin:OMEPint2004fin 24/02/2010 14:09 Page 128",""
